question_id,image,cls,label,response,inference_s,vram_mb
271,hn_anfi_harbour_view_91.jpg,container,no,No,0.174,13864.3
272,medium_distance_trash906.jpg,plastic,yes,Yes,0.342,13859.5
273,marine_litter_439.jpg,polystyrene,yes,Yes,0.147,13865.0
274,medium_distance_trash657.jpg,metal,no,No,0.148,13859.0
275,close_distance_trash1258.jpg,plastic,yes,Yes,0.17,13859.5
276,hn_radisson_isla_corazon_anfi_30.jpg,plastic,no,No,0.183,13859.5
277,marine_litter_75.jpg,plastic,yes,Yes,0.159,13859.5
278,far_distance_trash72.jpg,metal,yes,Yes,0.143,13859.0
279,marine_litter_237.jpg,polystyrene,yes,Yes,0.147,13865.0
280,medium_distance_trash98.jpg,plastic,no,Yes,0.14,13859.5
281,marine_litter_3.jpg,plastic,yes,Yes,0.139,13859.5
282,medium_distance_trash642.jpg,container,yes,Yes,0.147,13864.3
283,close_distance_trash233.jpg,container,yes,Yes,0.156,13864.3
284,close_distance_trash1257.jpg,plastic,yes,Yes,0.156,13859.5
285,far_distance_trash57.jpg,plastic,no,No,0.143,13859.5
286,marine_litter_421.jpg,polystyrene,yes,Yes,0.178,13865.0
287,close_distance_trash1109.jpg,polystyrene,no,Yes,0.191,13865.0
288,medium_distance_trash865.jpg,plastic,yes,Yes,0.145,13859.5
289,medium_distance_trash1058.jpg,plastic,yes,Yes,0.162,13859.5
290,close_distance_trash215.jpg,container,no,No,0.146,13864.3
291,far_distance_trash6.jpg,metal,no,Yes,0.161,13859.0
292,marine_litter_59.jpg,plastic,yes,Yes,0.15,13859.5
293,hn_anfi_isla_corazon_view_76.jpg,plastic,no,No,0.178,13859.5
294,medium_distance_trash839.jpg,plastic,yes,No,0.152,13859.5
295,close_distance_trash5.jpg,plastic,yes,Yes,0.138,13859.5
296,close_distance_trash418.jpg,polystyrene,no,Yes,0.147,13865.0
297,medium_distance_trash1062.jpg,container,no,Yes,0.16,13864.3
298,close_distance_trash64.jpg,container,yes,Yes,0.145,13864.3
299,medium_distance_trash79.jpg,trash,yes,No,0.149,13863.8
300,far_distance_trash523.jpg,metal,yes,No,0.146,13860.0
301,medium_distance_trash632.jpg,plastic,yes,Yes,0.143,13860.4
302,medium_distance_trash819.jpg,trash,yes,No,0.143,13863.8
303,close_distance_trash199.jpg,trash,yes,No.,0.179,13863.8
304,close_distance_trash1279.jpg,trash,no,No.,0.19,13863.8
305,medium_distance_trash806.jpg,plastic,no,Yes,0.146,13859.5
306,far_distance_trash114.jpg,container,no,Yes,0.147,13864.3
307,medium_distance_trash994.jpg,plastic,yes,Yes,0.272,13859.5
308,marine_litter_65.jpg,polystyrene,yes,Yes,0.143,13865.0
309,medium_distance_trash841.jpg,container,no,Yes,0.144,13864.3
310,medium_distance_trash425.jpg,metal,yes,Yes,0.145,13859.0
311,close_distance_trash213.jpg,plastic,yes,Yes,0.169,13859.5
312,medium_distance_trash476.jpg,plastic,yes,Yes,0.14,13859.5
313,medium_distance_trash1058.jpg,polystyrene,no,Yes,0.167,13865.0
314,marine_litter_409.jpg,polystyrene,yes,Yes,0.156,13865.0
315,close_distance_trash199.jpg,metal,no,No,0.141,13859.0
316,medium_distance_trash229.jpg,container,no,Yes,0.147,13864.3
317,hn_anfi_isla_corazon_view_92.jpg,plastic,no,No,0.175,13859.5
318,medium_distance_trash720.jpg,plastic,yes,Yes,0.147,13859.5
319,medium_distance_trash129.jpg,container,yes,Yes,0.146,13864.3
320,close_distance_trash196.jpg,polystyrene,yes,Yes,0.15,13865.0
321,medium_distance_trash227.jpg,polystyrene,no,No,0.145,13865.0
322,close_distance_trash43.jpg,polystyrene,yes,Yes,0.149,13865.0
323,medium_distance_trash915.jpg,plastic,no,Yes,0.264,13859.5
324,hn_cabo_torres_view_restinga_port_52.jpg,container,no,No,0.235,13864.3
325,marine_litter_163.jpg,polystyrene,yes,Yes,0.145,13865.0
326,medium_distance_trash815.jpg,container,no,Yes,0.148,13864.3
327,close_distance_trash64.jpg,polystyrene,no,No,0.144,13865.0
328,medium_distance_trash832.jpg,plastic,yes,Yes,0.151,13859.5
329,marine_litter_51.jpg,container,yes,No,0.147,13864.3
330,hn_anfi_beach_vega_15.jpg,trash,no,No,0.176,13863.8
331,medium_distance_trash463.jpg,plastic,yes,Yes,0.152,13859.5
332,hn_scene_1006_23.jpg,container,no,No,0.175,13864.3
333,medium_distance_trash769.jpg,trash,no,No.,0.182,13863.8
334,hn_cabo_torres_view_harbour_entrance_22.jpg,plastic,no,No,0.172,13859.5
335,medium_distance_trash225.jpg,container,yes,Yes,0.151,13864.3
336,marine_litter_246.jpg,plastic,no,No,0.146,13859.5
337,close_distance_trash1219.jpg,trash pile,yes,Yes,0.149,13859.0
338,close_distance_trash1292.jpg,container,yes,Yes,0.153,13864.3
339,marine_litter_355.jpg,polystyrene,yes,Yes,0.151,13865.0
340,medium_distance_trash521.jpg,trash,yes,No.,0.179,13863.8
341,hn_anfi_isla_corazon_view_74.jpg,plastic,no,No,0.175,13859.5
342,medium_distance_trash860.jpg,plastic,yes,Yes,0.15,13859.5
343,medium_distance_trash41.jpg,container,yes,Yes,0.159,13864.3
344,medium_distance_trash428.jpg,container,no,No,0.143,13864.3
345,medium_distance_trash737.jpg,plastic,no,Yes,0.143,13859.5
346,hn_anfi_harbour_view_125.jpg,container,no,No,0.175,13864.3
347,far_distance_trash442.jpg,metal,yes,Yes,0.186,13859.0
348,marine_litter_144.jpg,container,no,Yes,0.145,13864.3
349,marine_litter_285.jpg,plastic,yes,Yes,0.151,13859.5
350,medium_distance_trash448.jpg,plastic,yes,Yes,0.144,13859.5
351,medium_distance_trash749.jpg,container,yes,Yes,0.14,13864.3
352,medium_distance_trash840.jpg,container,yes,Yes,0.147,13864.3
353,close_distance_trash83.jpg,metal,no,Yes,0.145,13859.0
354,medium_distance_trash587.jpg,plastic,yes,Yes,0.169,13859.5
355,far_distance_trash293.jpg,plastic,yes,Yes,0.138,13859.5
356,medium_distance_trash490.jpg,trash,yes,No,0.172,13863.8
357,medium_distance_trash530.jpg,metal,yes,Yes,0.142,13859.0
358,medium_distance_trash280.jpg,plastic,yes,Yes,0.145,13859.5
359,hn_anfi_isla_corazon_view_57.jpg,container,no,No,0.181,13864.3
360,medium_distance_trash529.jpg,container,yes,Yes,0.147,13864.3
361,medium_distance_trash39.jpg,plastic,yes,Yes,0.142,13859.5
362,medium_distance_trash18.jpg,container,yes,Yes,0.152,13864.3
363,close_distance_trash201.jpg,trash pile,yes,Yes,0.145,13859.0
364,medium_distance_trash418.jpg,container,yes,Yes,0.154,13864.3
365,close_distance_trash233.jpg,plastic,yes,Yes,0.141,13859.5
366,hn_cabo_torres_view_harbour_entrance_19.jpg,container,no,No,0.173,13864.3
367,marine_litter_243.jpg,polystyrene,yes,Yes,0.149,13865.0
368,medium_distance_trash89.jpg,plastic,no,Yes,0.141,13859.5
369,marine_litter_282.jpg,container,no,Yes,0.143,13864.3
370,medium_distance_trash888.jpg,container,yes,No,0.143,13864.3
371,medium_distance_trash854.jpg,container,yes,Yes,0.139,13864.3
372,hn_radisson_isla_corazon_anfi_10.jpg,container,no,No,0.173,13864.3
373,close_distance_trash224.jpg,plastic,yes,Yes,0.143,13859.5
374,far_distance_trash313.jpg,plastic,no,Yes,0.154,13859.5
375,hn_cabo_torres_view_restinga_port_59.jpg,container,no,No,0.18,13864.3
376,hn_anfi_beach_vega_11.jpg,container,no,No,0.171,13864.3
377,hn_cabo_torres_view_harbour_entrance_62.jpg,trash,no,No,0.176,13863.8
378,hn_scene_1006_118.jpg,plastic,no,No,0.171,13859.5
379,hn_anfi_beach_vega_37.jpg,container,no,No,0.18,13864.3
380,close_distance_trash225.jpg,plastic,yes,Yes,0.148,13859.5
381,close_distance_trash285.jpg,container,yes,Yes,0.158,13864.3
382,close_distance_trash469.jpg,metal,no,No,0.142,13859.0
383,medium_distance_trash137.jpg,plastic,no,No,0.146,13859.5
384,marine_litter_247.jpg,plastic,no,Yes,0.158,13859.5
385,far_distance_trash531.jpg,container,yes,Yes,0.143,13864.3
386,marine_litter_201.jpg,plastic,no,Yes,0.15,13859.5
387,medium_distance_trash752.jpg,plastic,no,No,0.149,13859.5
388,medium_distance_trash931.jpg,metal,yes,Yes,0.269,13859.0
389,close_distance_trash439.jpg,plastic,no,No,0.169,13859.5
390,hn_anfi_harbour_view_44.jpg,container,no,No,0.175,13864.3
391,marine_litter_255.jpg,plastic,no,No,0.14,13859.5
392,close_distance_trash1259.jpg,plastic,yes,Yes,0.159,13859.5
393,close_distance_trash246.jpg,plastic,yes,Yes,0.148,13859.5
394,close_distance_trash46.jpg,container,yes,Yes,0.156,13864.3
395,marine_litter_396.jpg,container,no,Yes,0.145,13864.3
396,medium_distance_trash1055.jpg,trash pile,yes,Yes,0.157,13859.0
397,marine_litter_379.jpg,plastic,yes,Yes,0.164,13859.5
398,marine_litter_413.jpg,plastic,no,Yes,0.146,13859.5
