question_id,image,cls,label,response,inference_s,vram_mb
125,close_distance_trash4.jpg,polystyrene,yes,TIMEOUT,15.012,0
126,medium_distance_trash419.jpg,trash,no,TIMEOUT,15.012,0
127,hn_anfi_isla_corazon_view_2.jpg,plastic,no,TIMEOUT,15.009,0
128,medium_distance_trash786.jpg,container,yes,TIMEOUT,15.016,0
129,close_distance_trash1249.jpg,trash pile,yes,TIMEOUT,15.017,0
130,hn_scene_1006_76.jpg,metal,no,TIMEOUT,15.006,0
131,medium_distance_trash911.jpg,trash,yes,TIMEOUT,15.01,0
132,hn_anfi_harbour_view_85.jpg,metal,no,TIMEOUT,15.01,0
133,hn_cabo_torres_view_harbour_entrance_54.jpg,plastic,no,TIMEOUT,15.015,0
134,far_distance_trash251.jpg,plastic,no,Yes.,11.87,15279.9
135,close_distance_trash194.jpg,trash,yes,TIMEOUT,15.01,0
136,close_distance_trash315.jpg,container,yes,TIMEOUT,15.009,0
137,close_distance_trash202.jpg,metal,yes,No.,9.984,23480.3
138,medium_distance_trash584.jpg,container,no,No.,0.305,7621.6
139,hn_anfi_harbour_view_106.jpg,plastic,no,No.,1.534,8904.2
140,hn_radisson_isla_corazon_anfi_82.jpg,metal,no,No.,1.581,8902.6
141,hn_scene_1006_18.jpg,metal,no,No.,1.505,8902.6
142,medium_distance_trash1053.jpg,plastic,yes,No.,1.422,8700.3
143,medium_distance_trash131.jpg,container,yes,Yes.,0.387,7621.6
144,far_distance_trash36.jpg,trash pile,no,No.,0.386,7621.6
145,close_distance_trash116.jpg,metal,no,No.,0.35,7621.6
146,medium_distance_trash461.jpg,metal,no,No.,0.325,7621.6
147,far_distance_trash81.jpg,metal,yes,Yes.,0.271,7603.2
148,far_distance_trash482.jpg,plastic,yes,No.,0.309,7621.6
149,close_distance_trash83.jpg,trash,yes,No.,0.304,7621.6
150,close_distance_trash5.jpg,plastic,yes,Yes.,0.314,7601.3
151,medium_distance_trash883.jpg,plastic,yes,No.,0.335,7621.6
152,medium_distance_trash781.jpg,plastic,no,No.,0.328,7621.6
153,close_distance_trash203.jpg,trash pile,no,No.,0.386,7621.6
154,hn_anfi_harbour_view_45.jpg,metal,no,No.,1.612,8902.6
155,far_distance_trash250.jpg,plastic,yes,Yes.,0.344,7621.6
156,medium_distance_trash738.jpg,metal,yes,No.,0.33,7621.6
157,close_distance_trash192.jpg,plastic,yes,Yes.,0.335,7621.6
158,medium_distance_trash942.jpg,metal,yes,No.,9.078,10316.1
159,close_distance_trash299.jpg,plastic,no,No.,0.811,8025.7
160,hn_radisson_isla_corazon_anfi_29.jpg,plastic,no,No.,1.573,8904.2
161,medium_distance_trash231.jpg,container,yes,Yes.,0.396,7621.6
162,medium_distance_trash774.jpg,polystyrene,yes,Yes.,0.364,7621.6
163,far_distance_trash402.jpg,container,yes,Yes.,0.365,7621.6
164,close_distance_trash234.jpg,plastic,yes,No.,0.338,7621.6
165,medium_distance_trash45.jpg,trash,yes,No.,0.38,7621.6
166,medium_distance_trash782.jpg,container,yes,Yes.,0.327,7621.6
167,medium_distance_trash812.jpg,plastic,no,No.,0.352,7621.6
168,medium_distance_trash721.jpg,plastic,no,No.,0.37,7621.6
169,medium_distance_trash860.jpg,container,no,Yes.,0.327,7621.6
170,medium_distance_trash439.jpg,plastic,no,No.,0.325,7621.6
171,close_distance_trash1264.jpg,plastic,yes,Yes.,0.907,8084.8
172,close_distance_trash259.jpg,plastic,yes,Yes.,0.838,8104.5
173,close_distance_trash1129.jpg,plastic,yes,Yes.,0.413,7651.0
174,medium_distance_trash879.jpg,plastic fragment,yes,Yes.,0.329,7621.6
175,close_distance_trash180.jpg,plastic,no,Yes.,0.321,7621.6
176,hn_cabo_torres_view_restinga_port_53.jpg,container,no,No.,1.548,8909.4
177,close_distance_trash754.jpg,plastic,yes,Yes.,9.029,10318.5
178,far_distance_trash522.jpg,container,yes,No.,0.324,7621.6
179,close_distance_trash211.jpg,plastic,no,No.,0.434,7621.6
180,medium_distance_trash677.jpg,container,yes,Yes.,0.394,7621.6
181,close_distance_trash49.jpg,plastic,no,No.,0.412,7621.6
182,hn_radisson_isla_corazon_anfi_98.jpg,plastic,no,No.,1.751,8904.2
183,medium_distance_trash28.jpg,metal,no,No.,0.388,7621.6
184,close_distance_trash874.jpg,plastic,yes,Yes.,0.443,7651.0
185,medium_distance_trash1.jpg,plastic,no,No.,0.346,7621.6
186,medium_distance_trash574.jpg,container,yes,Yes.,0.437,7621.6
187,hn_scene_1006_108.jpg,metal,no,No.,1.658,8902.6
188,medium_distance_trash779.jpg,plastic,no,No.,0.329,7621.6
189,medium_distance_trash808.jpg,polystyrene,yes,Yes.,0.355,7621.6
190,medium_distance_trash832.jpg,plastic,yes,Yes.,0.324,7621.6
191,hn_scene_1006_68.jpg,container,no,No.,1.644,8909.4
192,medium_distance_trash647.jpg,plastic,no,Yes.,0.392,7621.6
193,hn_cabo_torres_view_restinga_port_21.jpg,container,no,No.,1.53,8909.4
194,medium_distance_trash1045.jpg,plastic,yes,No.,1.722,9077.1
195,close_distance_trash213.jpg,container,yes,Yes.,0.363,7621.6
196,medium_distance_trash540.jpg,plastic,yes,Yes.,0.431,7651.0
197,medium_distance_trash612.jpg,polystyrene,yes,No.,0.371,7621.6
198,medium_distance_trash510.jpg,plastic,no,No.,0.329,7621.6
199,medium_distance_trash267.jpg,container,no,Yes.,0.347,7621.6
200,medium_distance_trash278.jpg,container,no,Yes.,0.586,7621.6
201,medium_distance_trash639.jpg,plastic,no,No.,0.42,7621.6
202,hn_anfi_isla_corazon_view_23.jpg,container,no,No.,1.644,8909.4
203,close_distance_trash1136.jpg,container,no,No.,0.416,7652.4
204,medium_distance_trash957.jpg,metal,yes,Yes.,2.648,10318.0
205,far_distance_trash67.jpg,metal,no,No.,0.345,7621.6
206,medium_distance_trash726.jpg,plastic,yes,No.,0.322,7621.6
207,hn_anfi_harbour_view_16.jpg,plastic,no,No.,1.567,8904.2
208,medium_distance_trash572.jpg,plastic,yes,No.,0.377,7621.6
209,medium_distance_trash1052.jpg,trash,yes,No.,1.43,8707.3
210,medium_distance_trash153.jpg,plastic,no,Yes.,0.323,7621.6
211,close_distance_trash94.jpg,plastic,no,No.,0.35,7621.6
212,medium_distance_trash257.jpg,container,no,No.,0.367,7621.6
213,hn_scene_1006_47.jpg,plastic,no,No.,1.522,8904.2
214,hn_radisson_isla_corazon_anfi_12.jpg,plastic,no,No.,1.482,8904.2
215,medium_distance_trash462.jpg,trash,yes,No.,0.301,7621.6
216,hn_anfi_harbour_view_44.jpg,container,no,No.,1.516,8909.4
217,medium_distance_trash799.jpg,container,yes,Yes.,0.421,7621.6
218,far_distance_trash429.jpg,plastic fragment,yes,Yes.,0.318,7621.6
219,far_distance_trash420.jpg,container,yes,Yes.,0.333,7621.6
220,close_distance_trash219.jpg,plastic,yes,Yes.,0.357,7621.6
221,hn_cabo_torres_view_harbour_entrance_70.jpg,container,no,No.,1.625,8909.4
222,medium_distance_trash419.jpg,trash pile,yes,Yes.,0.311,7621.6
223,medium_distance_trash692.jpg,plastic fragment,yes,Yes.,0.313,7621.6
224,close_distance_trash1219.jpg,metal,yes,No.,0.429,7650.5
225,medium_distance_trash715.jpg,trash,yes,No.,0.313,7621.6
226,close_distance_trash1260.jpg,plastic,yes,Yes.,0.889,8084.8
227,close_distance_trash472.jpg,trash pile,yes,No.,0.375,7651.4
228,medium_distance_trash697.jpg,plastic,no,No.,0.308,7621.6
229,hn_cabo_torres_view_harbour_entrance_2.jpg,plastic,no,No.,1.532,8904.2
230,hn_scene_1006_123.jpg,metal,no,No.,1.504,8902.6
231,hn_radisson_isla_corazon_anfi_6.jpg,plastic,no,No.,1.566,8904.2
232,hn_anfi_harbour_view_106.jpg,metal,no,No.,1.644,8902.6
233,medium_distance_trash1081.jpg,trash,yes,No.,0.328,7603.2
234,hn_scene_1006_86.jpg,metal,no,No.,1.546,8902.6
235,far_distance_trash444.jpg,trash,yes,No.,10.732,23449.3
236,medium_distance_trash964.jpg,container,yes,Yes.,0.473,7652.4
237,close_distance_trash104.jpg,container,no,No.,0.396,7621.6
238,medium_distance_trash55.jpg,plastic,no,No.,0.406,7621.6
239,far_distance_trash412.jpg,metal,no,No.,0.387,7621.6
240,close_distance_trash196.jpg,container,no,Yes.,0.379,7621.6
241,hn_anfi_beach_vega_29.jpg,container,no,No.,1.619,8909.4
242,hn_cabo_torres_view_harbour_entrance_60.jpg,metal,no,No.,1.563,8902.6
243,close_distance_trash6.jpg,plastic fragment,no,Yes.,0.299,7617.0
244,far_distance_trash60.jpg,plastic,yes,Yes.,0.314,7621.6
245,medium_distance_trash461.jpg,trash,yes,No.,0.34,7621.6
246,medium_distance_trash878.jpg,trash,yes,No.,0.297,7621.6
247,hn_radisson_isla_corazon_anfi_96.jpg,container,no,No.,1.604,8909.4
248,medium_distance_trash448.jpg,plastic,yes,No.,0.351,7621.6
249,close_distance_trash184.jpg,plastic,no,No.,0.311,7621.6
250,hn_scene_1006_113.jpg,plastic,no,No.,1.504,8904.2
251,medium_distance_trash667.jpg,plastic,no,No.,0.325,7621.6
252,hn_anfi_beach_vega_27.jpg,container,no,No.,1.585,8909.4
253,hn_radisson_isla_corazon_anfi_90.jpg,container,no,No.,1.558,8909.4
254,close_distance_trash655.jpg,metal,yes,No.,0.385,7650.5
255,medium_distance_trash884.jpg,trash,no,No.,0.364,7621.6
256,medium_distance_trash1049.jpg,plastic,yes,TIMEOUT,15.016,0
257,close_distance_trash239.jpg,plastic,yes,TIMEOUT,15.015,0
258,far_distance_trash456.jpg,metal,yes,TIMEOUT,15.005,0
259,close_distance_trash22.jpg,trash,no,TIMEOUT,15.01,0
260,medium_distance_trash542.jpg,plastic,yes,TIMEOUT,15.01,0
261,hn_anfi_harbour_view_94.jpg,plastic,no,TIMEOUT,15.005,0
262,hn_radisson_isla_corazon_anfi_9.jpg,metal,no,TIMEOUT,15.015,0
263,close_distance_trash1245.jpg,trash,yes,TIMEOUT,15.006,0
264,far_distance_trash234.jpg,container,yes,TIMEOUT,15.013,0
265,medium_distance_trash695.jpg,container,no,TIMEOUT,15.006,0
266,medium_distance_trash133.jpg,container,yes,TIMEOUT,15.012,0
267,hn_cabo_torres_view_harbour_entrance_19.jpg,container,no,TIMEOUT,15.005,0
268,hn_anfi_isla_corazon_view_37.jpg,metal,no,TIMEOUT,15.003,0
269,hn_cabo_torres_view_harbour_entrance_61.jpg,metal,no,TIMEOUT,15.012,0
270,hn_anfi_harbour_view_101.jpg,container,no,TIMEOUT,15.008,0
271,hn_anfi_harbour_view_138.jpg,container,no,TIMEOUT,15.006,0
272,close_distance_trash1191.jpg,metal,yes,TIMEOUT,15.015,0
273,medium_distance_trash251.jpg,plastic,yes,TIMEOUT,15.007,0
274,close_distance_trash251.jpg,trash pile,yes,TIMEOUT,15.015,0
275,medium_distance_trash19.jpg,trash,no,TIMEOUT,15.001,0
276,medium_distance_trash880.jpg,container,yes,TIMEOUT,15.004,0
277,far_distance_trash363.jpg,container,no,TIMEOUT,15.01,0
278,medium_distance_trash658.jpg,container,no,TIMEOUT,15.011,0
279,close_distance_trash991.jpg,container,no,TIMEOUT,15.005,0
280,medium_distance_trash248.jpg,metal,yes,TIMEOUT,15.005,0
281,close_distance_trash1269.jpg,trash pile,yes,TIMEOUT,15.003,0
282,hn_anfi_beach_vega_44.jpg,plastic,no,TIMEOUT,15.013,0
283,hn_radisson_isla_corazon_anfi_69.jpg,plastic,no,TIMEOUT,15.003,0
284,close_distance_trash215.jpg,container,no,TIMEOUT,15.005,0
285,far_distance_trash291.jpg,plastic,yes,Yes.,11.197,15871.5
286,hn_scene_1006_122.jpg,container,no,No.,1.978,9556.8
287,medium_distance_trash516.jpg,metal,yes,No.,0.32,7621.6
288,close_distance_trash471.jpg,plastic,yes,Yes.,10.155,23419.8
289,far_distance_trash102.jpg,plastic,no,No.,0.371,7621.6
290,medium_distance_trash255.jpg,container,yes,Yes.,0.365,7621.6
291,hn_anfi_isla_corazon_view_40.jpg,container,no,No.,1.67,8909.4
292,medium_distance_trash553.jpg,plastic,yes,No.,0.378,7621.6
293,medium_distance_trash1018.jpg,plastic,yes,Yes.,10.318,23419.8
294,close_distance_trash1238.jpg,container,no,No.,0.668,7803.0
295,close_distance_trash1237.jpg,container,yes,Yes.,0.682,7803.0
296,medium_distance_trash722.jpg,container,no,No.,0.409,7621.6
297,close_distance_trash778.jpg,container,yes,Yes.,0.455,7652.4
298,close_distance_trash235.jpg,trash,yes,No.,0.428,7621.6
299,far_distance_trash464.jpg,metal,yes,Yes.,1.837,9075.4
300,hn_cabo_torres_view_restinga_port_12.jpg,container,no,No.,1.863,8909.4
301,hn_scene_1006_109.jpg,plastic,no,No.,1.567,8904.2
302,far_distance_trash426.jpg,plastic,no,No.,0.301,7621.6
303,medium_distance_trash573.jpg,plastic,yes,Yes.,0.365,7621.6
304,medium_distance_trash823.jpg,trash,yes,No.,0.413,7621.6
305,medium_distance_trash667.jpg,metal,yes,No.,0.416,7621.6
306,hn_anfi_harbour_view_97.jpg,metal,no,No.,1.642,8902.6
307,close_distance_trash475.jpg,container,no,No.,0.331,7652.4
308,far_distance_trash110.jpg,trash,yes,No.,0.35,7621.6
309,close_distance_trash902.jpg,plastic,yes,Yes.,0.431,7640.1
310,close_distance_trash1238.jpg,plastic,yes,No.,0.589,7800.6
311,medium_distance_trash464.jpg,container,yes,No.,0.312,7621.6
312,medium_distance_trash158.jpg,plastic,yes,No.,0.308,7621.6
313,medium_distance_trash835.jpg,plastic fragment,yes,Yes.,0.375,7621.6
314,medium_distance_trash240.jpg,plastic,no,No.,0.337,7621.6
315,hn_radisson_isla_corazon_anfi_78.jpg,container,no,No.,1.572,8909.4
316,hn_anfi_harbour_view_60.jpg,metal,no,No.,1.563,8902.6
317,medium_distance_trash253.jpg,plastic,yes,No.,0.298,7621.6
318,medium_distance_trash876.jpg,polystyrene,yes,Yes.,0.336,7621.6
319,close_distance_trash197.jpg,trash,yes,No.,0.317,7621.6
320,close_distance_trash62.jpg,plastic,no,No.,0.327,7621.6
321,hn_anfi_harbour_view_43.jpg,plastic,no,No.,1.545,8904.2
322,medium_distance_trash150.jpg,plastic,no,Yes.,0.323,7621.6
323,medium_distance_trash468.jpg,trash,yes,No.,0.314,7621.6
324,medium_distance_trash46.jpg,polystyrene,yes,No.,0.302,7621.6
325,hn_anfi_harbour_view_10.jpg,metal,no,No.,1.541,8902.6
326,close_distance_trash9.jpg,trash,yes,No.,1.946,9373.1
327,medium_distance_trash1009.jpg,plastic,yes,Yes.,0.432,7651.0
328,far_distance_trash2.jpg,container,no,Yes.,0.32,7621.6
329,close_distance_trash1190.jpg,plastic,no,No.,10.855,23420.3
330,hn_anfi_harbour_view_138.jpg,plastic,no,No.,1.597,8904.2
331,medium_distance_trash497.jpg,plastic,yes,Yes.,0.363,7621.6
332,medium_distance_trash842.jpg,trash,yes,No.,0.355,7621.6
333,hn_anfi_isla_corazon_view_86.jpg,plastic,no,No.,1.609,8904.2
334,close_distance_trash1260.jpg,container,no,No.,0.922,8087.7
335,medium_distance_trash900.jpg,trash,yes,No.,0.364,7603.2
336,close_distance_trash316.jpg,container,no,No.,0.472,7652.4
337,medium_distance_trash991.jpg,container,yes,Yes.,2.62,10325.6
338,hn_anfi_beach_vega_15.jpg,plastic,no,No.,1.564,8904.2
339,close_distance_trash616.jpg,polystyrene,yes,Yes.,0.356,7652.4
340,medium_distance_trash157.jpg,plastic,yes,Yes.,0.361,7621.6
341,hn_radisson_isla_corazon_anfi_94.jpg,container,no,No.,1.576,8909.4
342,medium_distance_trash856.jpg,container,yes,Yes.,0.342,7621.6
343,hn_scene_1006_91.jpg,metal,no,No.,1.632,8902.6
344,medium_distance_trash434.jpg,metal,yes,Yes.,0.316,7621.6
345,close_distance_trash249.jpg,plastic,yes,Yes.,0.29,7621.6
346,medium_distance_trash993.jpg,plastic,yes,Yes.,10.135,23420.3
347,hn_anfi_beach_vega_9.jpg,metal,no,No.,1.545,8902.6
348,hn_scene_1006_48.jpg,plastic,no,No.,1.472,8904.2
349,hn_radisson_isla_corazon_anfi_111.jpg,metal,no,No.,1.555,8902.6
350,medium_distance_trash959.jpg,container,yes,Yes.,2.619,10325.6
351,medium_distance_trash7.jpg,plastic,no,No.,0.349,7621.6
352,hn_radisson_isla_corazon_anfi_73.jpg,container,no,No.,1.637,8909.4
353,hn_radisson_isla_corazon_anfi_31.jpg,plastic,no,No.,1.631,8904.2
354,close_distance_trash991.jpg,plastic,yes,Yes.,0.546,7765.2
355,far_distance_trash424.jpg,container,yes,No.,0.392,7621.6
356,medium_distance_trash844.jpg,polystyrene,yes,Yes.,0.376,7621.6
357,hn_anfi_harbour_view_120.jpg,plastic,no,No.,1.577,8904.2
358,medium_distance_trash753.jpg,plastic,yes,No.,0.348,7621.6
359,medium_distance_trash661.jpg,trash,yes,No.,0.327,7621.6
360,medium_distance_trash19.jpg,container,yes,Yes.,0.337,7621.6
361,hn_cabo_torres_view_harbour_entrance_40.jpg,plastic,no,No.,1.504,8904.2
362,hn_cabo_torres_view_restinga_port_28.jpg,metal,no,No.,1.581,8902.6
363,hn_anfi_harbour_view_154.jpg,container,no,No.,1.53,8909.4
364,close_distance_trash857.jpg,plastic,no,Yes.,0.373,7651.0
365,far_distance_trash516.jpg,container,yes,Yes.,0.3,7621.6
366,hn_scene_1006_14.jpg,container,no,No.,1.502,8909.4
367,hn_radisson_isla_corazon_anfi_53.jpg,plastic,no,No.,1.649,8904.2
368,hn_scene_1006_19.jpg,container,no,No.,1.838,8909.4
369,medium_distance_trash784.jpg,polystyrene,yes,Yes.,0.491,7621.6
370,far_distance_trash462.jpg,container,yes,Yes.,2.622,10325.6
371,medium_distance_trash893.jpg,metal,no,No.,0.353,7621.6
372,close_distance_trash197.jpg,plastic fragment,no,Yes.,0.308,7621.6
373,close_distance_trash885.jpg,metal,yes,Yes.,10.251,23413.9
374,hn_cabo_torres_view_restinga_port_43.jpg,plastic,no,No.,1.581,8904.2
375,close_distance_trash197.jpg,container,yes,Yes.,0.37,7621.6
376,far_distance_trash410.jpg,plastic,yes,No.,0.375,7621.6
377,far_distance_trash361.jpg,container,no,No.,0.375,7621.6
378,close_distance_trash9.jpg,container,no,No.,1.963,9367.4
379,close_distance_trash230.jpg,plastic,yes,Yes.,0.301,7621.6
380,medium_distance_trash1031.jpg,plastic,yes,Yes.,10.197,23420.3
381,medium_distance_trash554.jpg,plastic,yes,Yes.,0.418,7621.6
382,medium_distance_trash658.jpg,plastic,yes,Yes.,0.373,7621.6
383,close_distance_trash176.jpg,container,yes,Yes.,0.389,7621.6
384,medium_distance_trash437.jpg,container,no,No.,0.409,7621.6
