question_id,image,cls,label,response,inference_s,vram_mb
93,hn_anfi_isla_corazon_view_77.jpg,container,no,no,0.356,4658.1
94,medium_distance_trash595.jpg,plastic,yes,yes,0.323,4656.8
95,medium_distance_trash217.jpg,plastic,yes,yes,0.318,4656.6
96,close_distance_trash623.jpg,trash,yes,no,0.417,4763.3
97,marine_litter_404.jpg,container,no,no,0.409,4762.9
98,hn_radisson_isla_corazon_anfi_46.jpg,container,no,no,0.362,4658.1
99,far_distance_trash42.jpg,trash,yes,yes,0.33,4659.1
100,medium_distance_trash910.jpg,trash,no,yes,0.469,4660.9
101,far_distance_trash7.jpg,plastic,yes,yes,0.327,4657.3
102,marine_litter_148.jpg,plastic,no,yes,0.414,4761.8
103,far_distance_trash296.jpg,plastic,yes,yes,0.308,4657.5
104,medium_distance_trash237.jpg,plastic,yes,yes,0.329,4657.3
105,hn_cabo_torres_view_harbour_entrance_71.jpg,polystyrene,no,no,0.357,4658.4
106,medium_distance_trash560.jpg,plastic,yes,yes,0.321,4657.5
107,close_distance_trash235.jpg,plastic,yes,yes,0.333,4657.5
108,hn_scene_1006_50.jpg,polystyrene,no,no,0.354,4658.4
109,hn_scene_1006_113.jpg,trash,no,no,0.355,4660.3
110,close_distance_trash1191.jpg,metal,yes,no,0.42,4761.6
111,close_distance_trash76.jpg,trash,no,no,0.335,4660.5
112,medium_distance_trash693.jpg,container,yes,yes,0.301,4658.8
113,hn_scene_1006_104.jpg,polystyrene,no,no,0.349,4658.4
114,close_distance_trash222.jpg,container,yes,yes,0.334,4658.8
115,marine_litter_165.jpg,container,yes,yes,0.41,4763.2
116,hn_cabo_torres_view_harbour_entrance_14.jpg,plastic,no,no,0.37,4657.3
117,medium_distance_trash242.jpg,trash,yes,yes,0.323,4660.5
118,close_distance_trash1285.jpg,trash,no,no,0.336,4660.3
119,medium_distance_trash512.jpg,container,yes,yes,0.32,4658.8
120,close_distance_trash1235.jpg,container,yes,yes,0.314,4658.6
121,marine_litter_313.jpg,metal,no,no,0.434,4761.6
122,far_distance_trash486.jpg,plastic,yes,yes,0.34,4657.5
123,close_distance_trash1293.jpg,metal,yes,yes,0.319,4657.3
124,medium_distance_trash686.jpg,metal,yes,yes,0.309,4657.3
125,hn_radisson_isla_corazon_anfi_86.jpg,metal,no,no,0.36,4657.0
126,far_distance_trash367.jpg,container,yes,yes,0.306,4658.8
127,medium_distance_trash664.jpg,container,yes,yes,0.302,4658.8
128,medium_distance_trash834.jpg,metal,yes,yes,0.314,4657.0
129,medium_distance_trash617.jpg,polystyrene,no,no,0.342,4658.6
130,hn_anfi_harbour_view_144.jpg,trash pile,no,no,0.352,4657.3
131,medium_distance_trash933.jpg,plastic,yes,yes,0.479,4657.5
132,medium_distance_trash430.jpg,trash pile,no,no,0.329,4657.5
133,hn_anfi_harbour_view_143.jpg,metal,no,no,0.378,4657.0
134,close_distance_trash1219.jpg,metal,yes,no,0.45,4761.6
135,hn_anfi_harbour_view_176.jpg,metal,no,no,0.35,4657.0
136,close_distance_trash1219.jpg,trash,no,no,0.413,4763.9
137,medium_distance_trash125.jpg,trash pile,no,no,0.341,4657.5
138,far_distance_trash462.jpg,container,yes,no,0.387,4658.8
139,close_distance_trash105.jpg,container,yes,yes,0.323,4658.8
140,close_distance_trash100.jpg,metal,yes,yes,0.314,4657.3
141,marine_litter_400.jpg,container,yes,no,0.391,4763.2
142,marine_litter_217.jpg,polystyrene,yes,yes,0.392,4763.0
143,hn_cabo_torres_view_restinga_port_38.jpg,plastic,no,no,0.339,4657.3
144,hn_cabo_torres_view_restinga_port_29.jpg,polystyrene,no,no,0.344,4658.4
145,medium_distance_trash475.jpg,trash,yes,yes,0.35,4660.5
146,close_distance_trash826.jpg,container,no,no,0.332,4658.6
147,medium_distance_trash464.jpg,plastic,yes,yes,0.33,4657.5
148,close_distance_trash218.jpg,trash pile,yes,no,0.321,4657.5
149,far_distance_trash26.jpg,trash pile,no,no,0.348,4657.3
150,hn_anfi_harbour_view_62.jpg,metal,no,no,0.362,4657.0
151,far_distance_trash28.jpg,polystyrene,no,no,0.303,4658.6
152,close_distance_trash265.jpg,container,yes,yes,0.509,4658.6
153,marine_litter_114.jpg,plastic,yes,no,0.4,4761.8
154,medium_distance_trash1008.jpg,container,no,no,0.472,4658.8
155,far_distance_trash103.jpg,plastic,yes,yes,0.335,4657.5
156,close_distance_trash12.jpg,polystyrene,no,no,0.344,4658.4
157,close_distance_trash46.jpg,plastic,yes,yes,0.321,4657.3
158,medium_distance_trash458.jpg,polystyrene,no,no,0.338,4658.6
159,marine_litter_65.jpg,plastic,yes,yes,0.437,4761.8
160,medium_distance_trash782.jpg,polystyrene,yes,no,0.341,4658.4
161,hn_radisson_isla_corazon_anfi_90.jpg,trash pile,no,no,0.36,4657.3
162,medium_distance_trash654.jpg,plastic,yes,yes,0.339,4657.5
163,close_distance_trash217.jpg,plastic,yes,yes,0.338,4657.5
164,marine_litter_40.jpg,plastic,yes,yes,0.414,4761.8
165,medium_distance_trash872.jpg,container,yes,no,0.32,4658.8
166,close_distance_trash185.jpg,plastic,yes,yes,0.344,4657.5
167,far_distance_trash366.jpg,trash pile,no,no,0.304,4657.5
168,close_distance_trash1267.jpg,polystyrene,yes,no,0.343,4658.4
169,medium_distance_trash458.jpg,trash pile,no,no,0.326,4657.5
170,close_distance_trash733.jpg,plastic,yes,yes,0.4,4761.8
171,hn_anfi_isla_corazon_view_43.jpg,polystyrene,no,no,0.355,4658.4
172,hn_radisson_isla_corazon_anfi_105.jpg,plastic,no,no,0.327,4657.3
173,medium_distance_trash503.jpg,metal,yes,yes,0.318,4657.3
174,marine_litter_396.jpg,plastic,yes,yes,0.382,4761.8
175,close_distance_trash1062.jpg,trash,no,no,0.397,4763.9
176,far_distance_trash436.jpg,trash pile,yes,no,0.339,4657.3
177,far_distance_trash1.jpg,metal,yes,yes,0.306,4657.3
178,medium_distance_trash976.jpg,polystyrene,no,no,0.422,4763.0
179,marine_litter_384.jpg,metal,no,no,0.415,4761.6
180,hn_anfi_harbour_view_51.jpg,metal,no,no,0.376,4657.0
181,hn_cabo_torres_view_harbour_entrance_58.jpg,polystyrene,no,no,0.354,4658.4
182,medium_distance_trash584.jpg,trash pile,no,no,0.318,4657.3
183,close_distance_trash477.jpg,polystyrene,no,no,0.446,4763.0
184,far_distance_trash315.jpg,trash,yes,no,0.34,4660.5
185,far_distance_trash396.jpg,polystyrene,no,no,0.326,4658.6
186,close_distance_trash61.jpg,polystyrene,no,no,0.341,4658.4
187,medium_distance_trash229.jpg,plastic,no,yes,0.337,4657.5
188,hn_radisson_isla_corazon_anfi_34.jpg,metal,no,no,0.367,4657.0
189,marine_litter_86.jpg,polystyrene,no,no,0.409,4763.0
190,hn_cabo_torres_view_restinga_port_63.jpg,trash,no,no,0.366,4660.3
191,hn_anfi_harbour_view_160.jpg,polystyrene,no,no,0.341,4658.4
192,far_distance_trash24.jpg,trash,no,no,0.315,4660.5
193,medium_distance_trash759.jpg,container,yes,no,0.318,4658.8
194,close_distance_trash1275.jpg,trash pile,yes,yes,0.339,4657.3
195,medium_distance_trash208.jpg,container,yes,yes,0.343,4658.8
196,medium_distance_trash996.jpg,polystyrene,no,no,0.461,4658.6
197,far_distance_trash408.jpg,trash,yes,yes,0.342,4660.3
198,hn_anfi_isla_corazon_view_44.jpg,metal,no,no,0.399,4657.0
199,marine_litter_202.jpg,polystyrene,yes,yes,0.411,4763.0
200,close_distance_trash235.jpg,metal,no,no,0.331,4656.5
201,close_distance_trash83.jpg,plastic,yes,no,0.322,4657.5
202,hn_cabo_torres_view_harbour_entrance_27.jpg,trash pile,no,no,0.377,4657.3
203,medium_distance_trash684.jpg,container,yes,yes,0.309,4658.8
204,close_distance_trash229.jpg,container,yes,no,0.341,4658.8
205,medium_distance_trash729.jpg,polystyrene,no,no,0.322,4658.6
206,medium_distance_trash599.jpg,plastic,no,yes,0.332,4657.5
207,marine_litter_40.jpg,trash,no,yes,0.405,4763.9
208,hn_scene_1006_85.jpg,trash pile,no,no,0.366,4657.3
209,marine_litter_187.jpg,polystyrene,yes,yes,0.411,4763.0
210,close_distance_trash238.jpg,trash pile,no,no,0.35,4657.3
211,far_distance_trash247.jpg,trash pile,no,no,0.329,4657.5
212,close_distance_trash872.jpg,trash,yes,yes,0.344,4660.3
213,marine_litter_373.jpg,trash pile,no,no,0.405,4761.8
214,medium_distance_trash250.jpg,container,no,no,0.313,4658.8
215,medium_distance_trash1009.jpg,plastic,yes,yes,0.421,4761.8
216,medium_distance_trash712.jpg,container,yes,yes,0.318,4658.8
217,hn_anfi_isla_corazon_view_25.jpg,metal,no,no,0.351,4657.0
218,close_distance_trash79.jpg,container,yes,yes,0.311,4658.6
219,hn_scene_1006_82.jpg,metal,no,no,0.349,4657.0
220,far_distance_trash281.jpg,metal,yes,no,0.309,4657.3
221,close_distance_trash243.jpg,polystyrene,no,yes,0.317,4658.6
222,far_distance_trash242.jpg,plastic,yes,yes,0.31,4657.5
223,medium_distance_trash919.jpg,plastic,yes,yes,0.455,4657.5
224,hn_cabo_torres_view_restinga_port_32.jpg,polystyrene,no,no,0.353,4658.4
225,close_distance_trash1233.jpg,trash pile,yes,yes,0.321,4657.3
226,close_distance_trash1280.jpg,plastic,yes,yes,0.348,4657.3
227,medium_distance_trash841.jpg,plastic,yes,yes,0.31,4657.5
228,far_distance_trash363.jpg,plastic,yes,yes,0.33,4657.5
229,hn_cabo_torres_view_restinga_port_52.jpg,metal,no,no,0.357,4657.0
230,medium_distance_trash996.jpg,container,yes,no,0.436,4658.8
231,medium_distance_trash696.jpg,trash pile,no,no,0.316,4657.5
232,close_distance_trash252.jpg,metal,no,yes,0.323,4657.3
233,far_distance_trash522.jpg,trash,no,yes,0.317,4660.5
234,medium_distance_trash546.jpg,plastic,no,no,0.312,4657.3
235,close_distance_trash66.jpg,container,yes,yes,0.336,4658.8
236,hn_scene_1006_63.jpg,trash,no,no,0.347,4660.3
237,far_distance_trash321.jpg,container,yes,yes,0.313,4658.8
238,close_distance_trash9.jpg,trash,yes,no,0.357,4660.3
239,marine_litter_28.jpg,container,yes,yes,0.441,4763.2
240,hn_radisson_isla_corazon_anfi_83.jpg,trash pile,no,no,0.366,4657.3
241,close_distance_trash902.jpg,trash pile,no,no,0.326,4657.3
242,hn_anfi_isla_corazon_view_16.jpg,trash pile,no,no,0.355,4657.3
243,medium_distance_trash642.jpg,polystyrene,no,no,0.318,4658.6
244,close_distance_trash212.jpg,plastic,yes,yes,0.307,4657.5
245,medium_distance_trash34.jpg,container,yes,yes,0.326,4658.8
246,medium_distance_trash922.jpg,metal,yes,yes,0.345,4657.0
247,close_distance_trash1267.jpg,plastic,yes,yes,0.323,4657.3
248,marine_litter_359.jpg,container,yes,yes,0.402,4763.2
249,marine_litter_4.jpg,container,yes,no,0.429,4763.2
250,medium_distance_trash883.jpg,polystyrene,no,no,0.309,4658.4
251,hn_cabo_torres_view_harbour_entrance_39.jpg,plastic,no,no,0.353,4657.3
252,marine_litter_48.jpg,container,yes,yes,0.443,4763.2
253,hn_anfi_harbour_view_123.jpg,trash pile,no,no,0.384,4657.3
254,medium_distance_trash107.jpg,container,yes,yes,0.345,4658.8
255,close_distance_trash197.jpg,plastic,yes,yes,0.343,4657.3
256,marine_litter_308.jpg,plastic,yes,yes,0.446,4761.8
257,close_distance_trash1224.jpg,container,yes,yes,0.319,4658.6
258,hn_anfi_isla_corazon_view_59.jpg,container,no,no,0.352,4658.6
259,marine_litter_170.jpg,polystyrene,yes,yes,0.403,4763.0
260,far_distance_trash313.jpg,metal,yes,yes,0.32,4657.3
261,hn_scene_1006_38.jpg,polystyrene,no,no,0.367,4658.4
262,far_distance_trash92.jpg,trash,yes,no,0.317,4660.5
263,far_distance_trash239.jpg,trash pile,no,no,0.314,4657.5
264,close_distance_trash1257.jpg,polystyrene,no,no,0.336,4658.4
265,close_distance_trash766.jpg,plastic,yes,yes,0.412,4761.8
266,medium_distance_trash66.jpg,container,yes,yes,0.426,4763.2
267,far_distance_trash67.jpg,plastic,yes,no,0.313,4657.3
268,marine_litter_176.jpg,container,yes,yes,0.433,4763.2
269,marine_litter_254.jpg,polystyrene,yes,yes,0.436,4763.0
270,close_distance_trash885.jpg,trash pile,no,no,0.426,4657.5
271,hn_anfi_harbour_view_91.jpg,trash,no,no,0.346,4660.3
272,medium_distance_trash906.jpg,plastic,yes,no,0.524,4657.3
273,marine_litter_439.jpg,polystyrene,yes,yes,0.425,4763.0
274,medium_distance_trash657.jpg,metal,no,no,0.314,4657.3
275,close_distance_trash1258.jpg,plastic,yes,yes,0.318,4657.3
276,hn_radisson_isla_corazon_anfi_30.jpg,plastic,no,no,0.356,4657.3
277,marine_litter_75.jpg,plastic,yes,yes,0.421,4761.8
278,far_distance_trash72.jpg,metal,yes,yes,0.318,4657.0
279,marine_litter_237.jpg,polystyrene,yes,yes,0.423,4763.0
280,medium_distance_trash98.jpg,polystyrene,no,no,0.312,4658.6
281,marine_litter_3.jpg,plastic,yes,yes,0.437,4761.8
282,medium_distance_trash642.jpg,container,yes,yes,0.32,4658.8
283,close_distance_trash233.jpg,container,yes,yes,0.322,4658.6
284,close_distance_trash1257.jpg,plastic,yes,yes,0.35,4657.3
285,far_distance_trash57.jpg,trash pile,no,no,0.32,4657.5
286,marine_litter_421.jpg,polystyrene,yes,yes,0.423,4763.0
287,close_distance_trash1109.jpg,polystyrene,no,no,0.36,4658.4
288,medium_distance_trash865.jpg,plastic,yes,yes,0.323,4657.3
289,medium_distance_trash1058.jpg,plastic,yes,no,0.324,4657.3
290,close_distance_trash215.jpg,trash,no,no,0.33,4660.3
291,far_distance_trash6.jpg,trash,no,no,0.307,4660.5
292,marine_litter_59.jpg,plastic,yes,yes,0.413,4761.8
293,hn_anfi_isla_corazon_view_76.jpg,plastic,no,no,0.347,4657.3
294,medium_distance_trash839.jpg,plastic,yes,no,0.313,4657.5
295,close_distance_trash5.jpg,plastic,yes,yes,0.316,4657.3
296,close_distance_trash418.jpg,metal,no,no,0.426,4761.6
297,medium_distance_trash1062.jpg,metal,no,no,0.318,4657.0
298,close_distance_trash64.jpg,container,yes,yes,0.326,4658.8
299,medium_distance_trash79.jpg,trash,yes,yes,0.307,4660.3
300,far_distance_trash523.jpg,metal,yes,yes,0.317,4656.5
301,medium_distance_trash632.jpg,plastic,yes,yes,0.29,4657.5
302,medium_distance_trash819.jpg,trash,yes,no,0.32,4660.5
303,close_distance_trash199.jpg,trash,yes,no,0.317,4660.5
304,close_distance_trash1279.jpg,container,no,no,0.323,4658.6
305,medium_distance_trash806.jpg,plastic,no,no,0.315,4657.5
306,far_distance_trash114.jpg,polystyrene,no,no,0.323,4658.6
307,medium_distance_trash994.jpg,plastic,yes,yes,0.44,4657.5
308,marine_litter_65.jpg,polystyrene,yes,yes,0.422,4763.0
309,medium_distance_trash841.jpg,trash pile,no,no,0.314,4657.5
310,medium_distance_trash425.jpg,metal,yes,yes,0.311,4657.3
311,close_distance_trash213.jpg,plastic,yes,yes,0.341,4657.5
312,medium_distance_trash476.jpg,plastic,yes,yes,0.304,4657.5
313,medium_distance_trash1058.jpg,polystyrene,no,no,0.33,4658.4
314,marine_litter_409.jpg,polystyrene,yes,yes,0.425,4763.0
315,close_distance_trash199.jpg,container,no,no,0.31,4658.8
316,medium_distance_trash229.jpg,container,no,no,0.315,4658.8
317,hn_anfi_isla_corazon_view_92.jpg,polystyrene,no,no,0.364,4658.4
318,medium_distance_trash720.jpg,plastic,yes,yes,0.322,4657.5
319,medium_distance_trash129.jpg,container,yes,yes,0.31,4658.6
320,close_distance_trash196.jpg,polystyrene,yes,no,0.3,4658.6
321,medium_distance_trash227.jpg,plastic,no,no,0.307,4657.3
322,close_distance_trash43.jpg,polystyrene,yes,yes,0.308,4658.4
323,medium_distance_trash915.jpg,plastic,no,no,0.427,4657.5
324,hn_cabo_torres_view_restinga_port_52.jpg,plastic,no,no,0.362,4657.3
325,marine_litter_163.jpg,polystyrene,yes,yes,0.395,4763.0
326,medium_distance_trash815.jpg,plastic,no,no,0.327,4657.5
327,close_distance_trash64.jpg,trash pile,no,no,0.31,4657.5
328,medium_distance_trash832.jpg,plastic,yes,yes,0.313,4657.3
329,marine_litter_51.jpg,container,yes,yes,0.405,4763.2
330,hn_anfi_beach_vega_15.jpg,trash pile,no,no,0.347,4657.3
331,medium_distance_trash463.jpg,plastic,yes,yes,0.346,4657.5
332,hn_scene_1006_23.jpg,trash pile,no,no,0.373,4657.3
333,medium_distance_trash769.jpg,trash,no,no,0.321,4660.5
334,hn_cabo_torres_view_harbour_entrance_22.jpg,plastic,no,no,0.357,4657.3
335,medium_distance_trash225.jpg,container,yes,yes,0.326,4658.8
336,marine_litter_246.jpg,container,no,no,0.419,4763.2
337,close_distance_trash1219.jpg,trash pile,yes,yes,0.426,4761.8
338,close_distance_trash1292.jpg,container,yes,yes,0.307,4658.8
339,marine_litter_355.jpg,polystyrene,yes,no,0.407,4763.0
340,medium_distance_trash521.jpg,trash,yes,yes,0.317,4660.5
341,hn_anfi_isla_corazon_view_74.jpg,container,no,no,0.368,4658.6
342,medium_distance_trash860.jpg,plastic,yes,yes,0.319,4657.3
343,medium_distance_trash41.jpg,container,yes,yes,0.32,4658.6
344,medium_distance_trash428.jpg,container,no,no,0.331,4658.8
345,medium_distance_trash737.jpg,plastic,no,no,0.338,4657.5
346,hn_anfi_harbour_view_125.jpg,container,no,no,0.353,4658.6
347,far_distance_trash442.jpg,metal,yes,yes,0.379,4657.3
348,marine_litter_144.jpg,metal,no,no,0.423,4761.6
349,marine_litter_285.jpg,plastic,yes,yes,0.426,4761.8
350,medium_distance_trash448.jpg,plastic,yes,yes,0.313,4657.5
351,medium_distance_trash749.jpg,container,yes,yes,0.312,4658.8
352,medium_distance_trash840.jpg,container,yes,no,0.33,4658.8
353,close_distance_trash83.jpg,container,no,no,0.319,4658.8
354,medium_distance_trash587.jpg,plastic,yes,yes,0.305,4657.5
355,far_distance_trash293.jpg,plastic,yes,yes,0.338,4657.5
356,medium_distance_trash490.jpg,trash,yes,yes,0.324,4660.5
357,medium_distance_trash530.jpg,metal,yes,yes,0.318,4657.3
358,medium_distance_trash280.jpg,plastic,yes,yes,0.313,4657.5
359,hn_anfi_isla_corazon_view_57.jpg,polystyrene,no,no,0.36,4658.4
360,medium_distance_trash529.jpg,container,yes,yes,0.32,4658.8
361,medium_distance_trash39.jpg,plastic,yes,no,0.325,4657.5
362,medium_distance_trash18.jpg,container,yes,yes,0.325,4658.8
363,close_distance_trash201.jpg,trash pile,yes,no,0.328,4657.5
364,medium_distance_trash418.jpg,container,yes,yes,0.311,4658.8
365,close_distance_trash233.jpg,plastic,yes,yes,0.318,4657.3
366,hn_cabo_torres_view_harbour_entrance_19.jpg,trash pile,no,no,0.355,4657.3
367,marine_litter_243.jpg,polystyrene,yes,yes,0.406,4763.0
368,medium_distance_trash89.jpg,container,no,no,0.315,4658.8
369,marine_litter_282.jpg,trash,no,no,0.432,4763.9
370,medium_distance_trash888.jpg,container,yes,yes,0.327,4658.8
371,medium_distance_trash854.jpg,container,yes,yes,0.315,4658.8
372,hn_radisson_isla_corazon_anfi_10.jpg,plastic,no,no,0.363,4657.3
373,close_distance_trash224.jpg,plastic,yes,yes,0.344,4657.5
374,far_distance_trash313.jpg,trash pile,no,no,0.33,4657.5
375,hn_cabo_torres_view_restinga_port_59.jpg,polystyrene,no,no,0.355,4658.4
376,hn_anfi_beach_vega_11.jpg,container,no,no,0.361,4658.6
377,hn_cabo_torres_view_harbour_entrance_62.jpg,container,no,no,0.364,4658.6
378,hn_scene_1006_118.jpg,polystyrene,no,no,0.343,4658.4
379,hn_anfi_beach_vega_37.jpg,trash,no,no,0.351,4660.3
380,close_distance_trash225.jpg,plastic,yes,yes,0.314,4657.5
381,close_distance_trash285.jpg,container,yes,yes,0.354,4658.6
382,close_distance_trash469.jpg,plastic,no,no,0.446,4761.8
383,medium_distance_trash137.jpg,container,no,no,0.344,4658.6
384,marine_litter_247.jpg,trash,no,no,0.406,4763.9
385,far_distance_trash531.jpg,container,yes,no,0.324,4658.8
386,marine_litter_201.jpg,metal,no,no,0.43,4761.6
387,medium_distance_trash752.jpg,plastic,no,no,0.305,4657.5
388,medium_distance_trash931.jpg,metal,yes,yes,0.447,4657.3
389,close_distance_trash439.jpg,trash,no,no,0.4,4763.9
390,hn_anfi_harbour_view_44.jpg,plastic,no,no,0.369,4657.3
391,marine_litter_255.jpg,container,no,no,0.422,4763.2
392,close_distance_trash1259.jpg,plastic,yes,yes,0.334,4657.3
393,close_distance_trash246.jpg,plastic,yes,yes,0.314,4657.3
394,close_distance_trash46.jpg,container,yes,yes,0.312,4658.6
395,marine_litter_396.jpg,polystyrene,no,no,0.401,4763.0
396,medium_distance_trash1055.jpg,trash pile,yes,no,0.352,4657.5
397,marine_litter_379.jpg,plastic,yes,no,0.439,4761.8
398,marine_litter_413.jpg,trash pile,no,no,0.441,4761.8
399,hn_anfi_harbour_view_90.jpg,container,no,no,0.373,4658.6
400,medium_distance_trash704.jpg,container,yes,yes,0.321,4658.3
401,hn_cabo_torres_view_restinga_port_19.jpg,trash,no,no,0.375,4660.3
402,marine_litter_151.jpg,polystyrene,no,no,0.466,4763.0
403,close_distance_trash390.jpg,metal,yes,no,0.349,4657.0
404,far_distance_trash435.jpg,container,yes,no,0.33,4658.6
