question_id,image,cls,label,pred,response,inference_s,vram_mb
54,close_distance_trash1031.jpg,can,no,no,no,0.176,4244.7
55,close_distance_trash1031.jpg,glass,no,no,no,0.217,4244.7
56,close_distance_trash1031.jpg,metal scrap,no,no,no,0.186,4244.7
57,close_distance_trash104.jpg,plastic bag,yes,yes,yes,0.208,4229.0
58,close_distance_trash104.jpg,trash,no,yes,yes,0.172,4229.0
59,close_distance_trash104.jpg,trash pile,no,yes,yes,0.186,4229.0
60,close_distance_trash104.jpg,plastic wrapper,no,yes,yes,0.18,4229.0
61,close_distance_trash104.jpg,plastic bottle,no,no,no,0.177,4229.0
62,close_distance_trash104.jpg,can,no,no,no,0.183,4229.0
63,close_distance_trash104.jpg,metal scrap,no,yes,yes,0.238,4229.0
64,close_distance_trash104.jpg,glass,no,no,no,0.181,4229.0
65,close_distance_trash1047.jpg,can,yes,yes,yes,0.186,4244.7
66,close_distance_trash1047.jpg,trash,no,yes,yes,0.192,4244.7
67,close_distance_trash1047.jpg,plastic bottle,no,yes,yes,0.181,4244.7
68,close_distance_trash1047.jpg,plastic wrapper,no,yes,yes,0.187,4244.7
69,close_distance_trash1047.jpg,trash pile,no,yes,yes,0.184,4244.7
70,close_distance_trash1047.jpg,plastic bag,no,yes,yes,0.229,4244.7
71,close_distance_trash1047.jpg,glass,no,no,no,0.183,4244.7
72,close_distance_trash1047.jpg,metal scrap,no,no,no,0.184,4244.7
73,close_distance_trash105.jpg,plastic bottle,yes,yes,yes,0.208,4229.0
74,close_distance_trash105.jpg,trash,no,no,no,0.17,4229.0
75,close_distance_trash105.jpg,can,no,no,no,0.215,4229.0
76,close_distance_trash105.jpg,trash pile,no,no,no,0.172,4229.0
77,close_distance_trash105.jpg,plastic wrapper,no,no,no,0.2,4229.0
78,close_distance_trash105.jpg,glass,no,no,no,0.176,4229.0
79,close_distance_trash105.jpg,plastic bag,no,no,no,0.174,4229.0
80,close_distance_trash105.jpg,metal scrap,no,no,no,0.177,4229.0
81,close_distance_trash106.jpg,plastic bag,yes,yes,yes,0.174,4229.0
82,close_distance_trash106.jpg,trash,no,yes,yes,0.173,4229.0
83,close_distance_trash106.jpg,trash pile,no,yes,yes,0.186,4229.0
84,close_distance_trash106.jpg,plastic wrapper,no,yes,yes,0.181,4229.0
85,close_distance_trash106.jpg,plastic bottle,no,no,no,0.174,4229.0
86,close_distance_trash106.jpg,can,no,no,no,0.177,4229.0
87,close_distance_trash106.jpg,metal scrap,no,no,no,0.172,4229.0
88,close_distance_trash106.jpg,glass,no,no,no,0.171,4229.0
89,close_distance_trash1062.jpg,plastic bottle,yes,yes,yes,0.189,4244.7
90,close_distance_trash1062.jpg,trash pile,yes,yes,yes,0.175,4244.7
91,close_distance_trash1062.jpg,trash,no,yes,yes,0.185,4244.7
92,close_distance_trash1062.jpg,plastic wrapper,no,yes,yes,0.184,4244.7
93,close_distance_trash1062.jpg,plastic bag,no,yes,yes,0.221,4244.7
94,close_distance_trash1062.jpg,can,no,no,no,0.185,4244.7
95,close_distance_trash1062.jpg,glass,no,no,no,0.195,4244.7
96,close_distance_trash1062.jpg,metal scrap,no,no,no,0.211,4244.7
97,close_distance_trash1097.jpg,plastic bottle,yes,yes,yes,0.181,4244.7
98,close_distance_trash1097.jpg,trash,no,yes,yes,0.195,4244.7
99,close_distance_trash1097.jpg,can,no,no,no,0.197,4244.7
100,close_distance_trash1097.jpg,trash pile,no,no,no,0.188,4244.7
101,close_distance_trash1097.jpg,plastic wrapper,no,no,no,0.197,4244.7
102,close_distance_trash1097.jpg,glass,no,no,no,0.197,4244.7
103,close_distance_trash1097.jpg,plastic bag,no,yes,yes,0.204,4244.7
104,close_distance_trash1097.jpg,metal scrap,no,no,no,0.188,4244.7
105,close_distance_trash11.jpg,trash pile,yes,yes,yes,0.185,4229.0
106,close_distance_trash11.jpg,trash,no,yes,yes,0.184,4229.0
107,close_distance_trash11.jpg,plastic bag,no,yes,yes,0.189,4229.0
108,close_distance_trash11.jpg,plastic wrapper,no,yes,yes,0.185,4229.0
109,close_distance_trash11.jpg,plastic bottle,no,no,no,0.191,4229.0
110,close_distance_trash11.jpg,can,no,no,no,0.183,4229.0
111,close_distance_trash11.jpg,glass,no,no,no,0.189,4229.0
112,close_distance_trash11.jpg,metal scrap,no,yes,yes,0.182,4229.0
113,close_distance_trash1100.jpg,plastic bag,yes,yes,yes,0.203,4244.7
114,close_distance_trash1100.jpg,trash,no,yes,yes,0.207,4244.7
115,close_distance_trash1100.jpg,trash pile,no,yes,yes,0.191,4244.7
116,close_distance_trash1100.jpg,plastic wrapper,no,yes,yes,0.207,4244.7
117,close_distance_trash1100.jpg,plastic bottle,no,no,no,0.193,4244.7
118,close_distance_trash1100.jpg,can,no,no,no,0.195,4244.7
119,close_distance_trash1100.jpg,metal scrap,no,no,no,0.2,4244.7
120,close_distance_trash1100.jpg,glass,no,no,no,0.2,4244.7
121,close_distance_trash1109.jpg,trash pile,yes,yes,yes,0.239,4229.0
122,close_distance_trash1109.jpg,trash,yes,yes,yes,0.201,4229.0
123,close_distance_trash1109.jpg,plastic bottle,no,no,no,0.208,4229.0
124,close_distance_trash1109.jpg,plastic wrapper,no,yes,yes,0.208,4229.0
125,close_distance_trash1109.jpg,plastic bag,no,no,no,0.205,4229.0
126,close_distance_trash1109.jpg,can,no,no,no,0.208,4229.0
127,close_distance_trash1109.jpg,glass,no,no,no,0.219,4229.0
128,close_distance_trash1109.jpg,metal scrap,no,no,no,0.203,4229.0
129,close_distance_trash1122.jpg,trash,yes,yes,yes,0.28,4293.1
130,close_distance_trash1122.jpg,plastic bottle,no,no,no,0.27,4293.1
131,close_distance_trash1122.jpg,plastic wrapper,no,yes,yes,0.271,4293.1
132,close_distance_trash1122.jpg,plastic bag,no,yes,yes,0.291,4293.1
133,close_distance_trash1122.jpg,trash pile,no,yes,yes,0.299,4293.1
134,close_distance_trash1122.jpg,can,no,no,no,0.271,4293.1
135,close_distance_trash1122.jpg,glass,no,no,no,0.274,4293.1
136,close_distance_trash1122.jpg,metal scrap,no,no,no,0.273,4293.1
137,close_distance_trash1126.jpg,glass,yes,yes,yes,0.178,4244.7
138,close_distance_trash1126.jpg,trash,no,yes,yes,0.187,4244.7
139,close_distance_trash1126.jpg,plastic bottle,no,no,no,0.183,4244.7
140,close_distance_trash1126.jpg,can,no,no,no,0.179,4244.7
141,close_distance_trash1126.jpg,plastic wrapper,no,no,no,0.18,4244.7
142,close_distance_trash1126.jpg,trash pile,no,yes,yes,0.186,4244.7
143,close_distance_trash1126.jpg,metal scrap,no,yes,yes,0.191,4244.7
144,close_distance_trash1126.jpg,plastic bag,no,no,no,0.183,4244.7
145,close_distance_trash1129.jpg,plastic bottle,yes,yes,yes,0.241,4244.7
146,close_distance_trash1129.jpg,trash pile,yes,yes,yes,0.182,4244.7
147,close_distance_trash1129.jpg,trash,yes,yes,yes,0.18,4244.7
148,close_distance_trash1129.jpg,plastic wrapper,no,yes,yes,0.189,4244.7
149,close_distance_trash1129.jpg,plastic bag,no,no,no,0.185,4244.7
150,close_distance_trash1129.jpg,can,no,yes,yes,0.175,4244.7
151,close_distance_trash1129.jpg,glass,no,yes,yes,0.168,4244.7
152,close_distance_trash1129.jpg,metal scrap,no,yes,yes,0.188,4244.7
153,close_distance_trash113.jpg,plastic bag,yes,yes,yes,0.178,4229.0
154,close_distance_trash113.jpg,trash,no,yes,yes,0.167,4229.0
155,close_distance_trash113.jpg,trash pile,no,yes,yes,0.161,4229.0
156,close_distance_trash113.jpg,plastic wrapper,no,no,no,0.175,4229.0
157,close_distance_trash113.jpg,plastic bottle,no,no,no,0.167,4229.0
158,close_distance_trash113.jpg,can,no,no,no,0.175,4229.0
159,close_distance_trash113.jpg,metal scrap,no,yes,yes,0.193,4229.0
160,close_distance_trash113.jpg,glass,no,no,no,0.182,4229.0
161,close_distance_trash1136.jpg,plastic bag,yes,yes,yes,0.179,4244.7
162,close_distance_trash1136.jpg,trash,no,yes,yes,0.22,4244.7
163,close_distance_trash1136.jpg,trash pile,no,yes,yes,0.181,4244.7
164,close_distance_trash1136.jpg,plastic wrapper,no,yes,yes,0.175,4244.7
165,close_distance_trash1136.jpg,plastic bottle,no,no,no,0.189,4244.7
166,close_distance_trash1136.jpg,can,no,no,no,0.196,4244.7
167,close_distance_trash1136.jpg,metal scrap,no,yes,yes,0.176,4244.7
168,close_distance_trash1136.jpg,glass,no,no,no,0.235,4244.7
169,close_distance_trash1137.jpg,plastic bottle,yes,yes,yes,0.173,4244.7
170,close_distance_trash1137.jpg,can,yes,yes,yes,0.184,4244.7
171,close_distance_trash1137.jpg,trash pile,yes,yes,yes,0.189,4244.7
172,close_distance_trash1137.jpg,trash,yes,yes,yes,0.187,4244.7
173,close_distance_trash1137.jpg,plastic wrapper,no,yes,yes,0.185,4244.7
174,close_distance_trash1137.jpg,plastic bag,no,no,no,0.172,4244.7
175,close_distance_trash1137.jpg,glass,no,yes,yes,0.177,4244.7
176,close_distance_trash1137.jpg,metal scrap,no,yes,yes,0.186,4244.7
177,close_distance_trash1139.jpg,plastic bottle,yes,yes,yes,0.185,4244.7
178,close_distance_trash1139.jpg,trash,no,yes,yes,0.188,4244.7
179,close_distance_trash1139.jpg,can,no,no,no,0.182,4244.7
180,close_distance_trash1139.jpg,trash pile,no,no,no,0.187,4244.7
181,close_distance_trash1139.jpg,plastic wrapper,no,yes,yes,0.175,4244.7
182,close_distance_trash1139.jpg,glass,no,no,no,0.216,4244.7
183,close_distance_trash1139.jpg,plastic bag,no,yes,yes,0.181,4244.7
184,close_distance_trash1139.jpg,metal scrap,no,no,no,0.182,4244.7
185,close_distance_trash1150.jpg,plastic wrapper,yes,yes,yes,0.188,4244.7
186,close_distance_trash1150.jpg,trash,no,yes,yes,0.191,4244.7
187,close_distance_trash1150.jpg,plastic bag,no,yes,yes,0.173,4244.7
188,close_distance_trash1150.jpg,trash pile,no,no,no,0.175,4244.7
189,close_distance_trash1150.jpg,plastic bottle,no,no,no,0.183,4244.7
190,close_distance_trash1150.jpg,can,no,no,no,0.204,4244.7
191,close_distance_trash1150.jpg,glass,no,no,no,0.179,4244.7
192,close_distance_trash1150.jpg,metal scrap,no,no,no,0.177,4244.7
193,close_distance_trash116.jpg,plastic bottle,yes,yes,yes,0.168,4229.0
194,close_distance_trash116.jpg,trash,yes,yes,yes,0.178,4229.0
195,close_distance_trash116.jpg,plastic wrapper,no,yes,yes,0.173,4229.0
196,close_distance_trash116.jpg,trash pile,no,yes,yes,0.178,4229.0
197,close_distance_trash116.jpg,can,no,no,no,0.203,4229.0
198,close_distance_trash116.jpg,plastic bag,no,yes,yes,0.181,4229.0
199,close_distance_trash116.jpg,glass,no,no,no,0.179,4229.0
200,close_distance_trash116.jpg,metal scrap,no,yes,yes,0.205,4229.0
201,close_distance_trash119.jpg,trash,yes,yes,yes,0.187,4229.0
202,close_distance_trash119.jpg,plastic bottle,no,no,no,0.169,4229.0
203,close_distance_trash119.jpg,plastic wrapper,no,yes,yes,0.186,4229.0
204,close_distance_trash119.jpg,plastic bag,no,no,no,0.186,4229.0
205,close_distance_trash119.jpg,trash pile,no,yes,yes,0.179,4229.0
206,close_distance_trash119.jpg,can,no,no,no,0.182,4229.0
207,close_distance_trash119.jpg,glass,no,no,no,0.225,4229.0
208,close_distance_trash119.jpg,metal scrap,no,yes,yes,0.171,4229.0
209,close_distance_trash12.jpg,plastic bottle,yes,yes,yes,0.229,4293.1
210,close_distance_trash12.jpg,can,yes,yes,yes,0.224,4293.1
211,close_distance_trash12.jpg,trash pile,yes,yes,yes,0.23,4293.1
212,close_distance_trash12.jpg,trash,yes,yes,yes,0.233,4293.1
213,close_distance_trash12.jpg,plastic wrapper,no,yes,yes,0.214,4293.1
214,close_distance_trash12.jpg,plastic bag,no,yes,yes,0.221,4293.1
215,close_distance_trash12.jpg,glass,no,yes,yes,0.222,4293.1
216,close_distance_trash12.jpg,metal scrap,no,yes,yes,0.217,4293.1
217,close_distance_trash1201.jpg,can,yes,yes,yes,0.187,4244.7
218,close_distance_trash1201.jpg,trash,no,yes,yes,0.187,4244.7
219,close_distance_trash1201.jpg,plastic bottle,no,no,no,0.179,4244.7
220,close_distance_trash1201.jpg,plastic wrapper,no,no,no,0.201,4244.7
221,close_distance_trash1201.jpg,trash pile,no,no,no,0.206,4244.7
222,close_distance_trash1201.jpg,plastic bag,no,no,no,0.197,4244.7
223,close_distance_trash1201.jpg,glass,no,no,no,0.197,4244.7
224,close_distance_trash1201.jpg,metal scrap,no,yes,yes,0.228,4244.7
225,close_distance_trash1208.jpg,can,yes,yes,yes,0.227,4244.7
226,close_distance_trash1208.jpg,trash,no,no,no,0.191,4244.7
227,close_distance_trash1208.jpg,plastic bottle,no,no,no,0.197,4244.7
228,close_distance_trash1208.jpg,plastic wrapper,no,no,no,0.199,4244.7
229,close_distance_trash1208.jpg,trash pile,no,no,no,0.177,4244.7
230,close_distance_trash1208.jpg,plastic bag,no,no,no,0.181,4244.7
231,close_distance_trash1208.jpg,glass,no,no,no,0.177,4244.7
232,close_distance_trash1208.jpg,metal scrap,no,yes,yes,0.184,4244.7
233,close_distance_trash1219.jpg,plastic bottle,yes,yes,yes,0.195,4244.7
234,close_distance_trash1219.jpg,can,yes,yes,yes,0.195,4244.7
235,close_distance_trash1219.jpg,trash pile,yes,yes,yes,0.187,4244.7
236,close_distance_trash1219.jpg,trash,yes,yes,yes,0.236,4244.7
237,close_distance_trash1219.jpg,plastic wrapper,no,yes,yes,0.203,4244.7
238,close_distance_trash1219.jpg,plastic bag,no,yes,yes,0.175,4244.7
239,close_distance_trash1219.jpg,glass,no,no,no,0.196,4244.7
240,close_distance_trash1219.jpg,metal scrap,no,yes,yes,0.181,4244.7
241,close_distance_trash122.jpg,plastic bag,yes,yes,yes,0.229,4229.0
242,close_distance_trash122.jpg,trash,yes,yes,yes,0.178,4229.0
243,close_distance_trash122.jpg,plastic wrapper,no,yes,yes,0.181,4229.0
244,close_distance_trash122.jpg,trash pile,no,yes,yes,0.167,4229.0
245,close_distance_trash122.jpg,plastic bottle,no,yes,yes,0.175,4229.0
246,close_distance_trash122.jpg,can,no,no,no,0.188,4229.0
247,close_distance_trash122.jpg,glass,no,no,no,0.168,4229.0
248,close_distance_trash122.jpg,metal scrap,no,yes,yes,0.177,4229.0
249,close_distance_trash1223.jpg,plastic bottle,yes,yes,yes,0.303,4293.1
250,close_distance_trash1223.jpg,trash,no,yes,yes,0.302,4293.1
251,close_distance_trash1223.jpg,can,no,no,no,0.296,4293.1
252,close_distance_trash1223.jpg,trash pile,no,yes,yes,0.301,4293.1
253,close_distance_trash1223.jpg,plastic wrapper,no,yes,yes,0.295,4293.1
254,close_distance_trash1223.jpg,glass,no,no,no,0.296,4293.1
255,close_distance_trash1223.jpg,plastic bag,no,yes,yes,0.299,4293.1
256,close_distance_trash1223.jpg,metal scrap,no,yes,yes,0.303,4293.1
257,close_distance_trash1226.jpg,trash,yes,yes,yes,0.233,4244.7
258,close_distance_trash1226.jpg,plastic bottle,no,no,no,0.232,4244.7
259,close_distance_trash1226.jpg,plastic wrapper,no,yes,yes,0.245,4244.7
260,close_distance_trash1226.jpg,plastic bag,no,yes,yes,0.231,4244.7
261,close_distance_trash1226.jpg,trash pile,no,yes,yes,0.254,4244.7
262,close_distance_trash1226.jpg,can,no,no,no,0.233,4244.7
263,close_distance_trash1226.jpg,glass,no,no,No,0.229,4244.7
264,close_distance_trash1226.jpg,metal scrap,no,no,no,0.236,4244.7
265,close_distance_trash1227.jpg,plastic bag,yes,yes,yes,0.226,4244.7
266,close_distance_trash1227.jpg,trash,yes,yes,yes,0.239,4244.7
267,close_distance_trash1227.jpg,plastic wrapper,no,yes,yes,0.234,4244.7
268,close_distance_trash1227.jpg,trash pile,no,yes,yes,0.236,4244.7
269,close_distance_trash1227.jpg,plastic bottle,no,no,no,0.239,4244.7
270,close_distance_trash1227.jpg,can,no,no,no,0.23,4244.7
271,close_distance_trash1227.jpg,glass,no,no,no,0.24,4244.7
272,close_distance_trash1227.jpg,metal scrap,no,yes,yes,0.239,4244.7
273,close_distance_trash1229.jpg,trash,yes,yes,yes,0.226,4244.7
274,close_distance_trash1229.jpg,plastic bottle,no,no,no,0.232,4244.7
275,close_distance_trash1229.jpg,plastic wrapper,no,yes,yes,0.24,4244.7
276,close_distance_trash1229.jpg,plastic bag,no,yes,yes,0.23,4244.7
277,close_distance_trash1229.jpg,trash pile,no,yes,yes,0.228,4244.7
278,close_distance_trash1229.jpg,can,no,no,no,0.238,4244.7
279,close_distance_trash1229.jpg,glass,no,no,no,0.226,4244.7
280,close_distance_trash1229.jpg,metal scrap,no,yes,yes,0.235,4244.7
281,close_distance_trash123.jpg,plastic bottle,yes,yes,yes,0.168,4229.0
282,close_distance_trash123.jpg,plastic wrapper,yes,yes,yes,0.232,4229.0
283,close_distance_trash123.jpg,trash,yes,yes,yes,0.177,4229.0
284,close_distance_trash123.jpg,trash pile,no,yes,yes,0.176,4229.0
285,close_distance_trash123.jpg,plastic bag,no,yes,yes,0.17,4229.0
286,close_distance_trash123.jpg,can,no,no,no,0.182,4229.0
287,close_distance_trash123.jpg,glass,no,no,no,0.17,4229.0
288,close_distance_trash123.jpg,metal scrap,no,yes,yes,0.166,4229.0
289,close_distance_trash1230.jpg,plastic bottle,yes,yes,yes,0.213,4244.7
290,close_distance_trash1230.jpg,plastic bag,yes,yes,yes,0.212,4244.7
291,close_distance_trash1230.jpg,plastic wrapper,yes,yes,yes,0.211,4244.7
292,close_distance_trash1230.jpg,trash pile,yes,yes,yes,0.229,4244.7
293,close_distance_trash1230.jpg,trash,no,yes,yes,0.201,4244.7
294,close_distance_trash1230.jpg,can,no,no,no,0.224,4244.7
295,close_distance_trash1230.jpg,glass,no,no,no,0.206,4244.7
296,close_distance_trash1230.jpg,metal scrap,no,yes,yes,0.25,4244.7
297,close_distance_trash1232.jpg,plastic wrapper,yes,yes,yes,0.218,4293.1
298,close_distance_trash1232.jpg,trash,yes,yes,yes,0.216,4293.1
299,close_distance_trash1232.jpg,plastic bottle,no,no,no,0.228,4293.1
300,close_distance_trash1232.jpg,plastic bag,no,yes,yes,0.224,4293.1
301,close_distance_trash1232.jpg,trash pile,no,yes,yes,0.222,4293.1
302,close_distance_trash1232.jpg,can,no,no,no,0.229,4293.1
303,close_distance_trash1232.jpg,glass,no,no,no,0.222,4293.1
304,close_distance_trash1232.jpg,metal scrap,no,yes,yes,0.222,4293.1
305,close_distance_trash1234.jpg,plastic bottle,yes,yes,yes,0.23,4293.1
306,close_distance_trash1234.jpg,plastic wrapper,yes,yes,yes,0.225,4293.1
307,close_distance_trash1234.jpg,trash,no,yes,yes,0.234,4293.1
308,close_distance_trash1234.jpg,trash pile,no,yes,yes,0.251,4293.1
309,close_distance_trash1234.jpg,plastic bag,no,yes,yes,0.224,4293.1
310,close_distance_trash1234.jpg,can,no,no,no,0.223,4293.1
311,close_distance_trash1234.jpg,glass,no,no,no,0.227,4293.1
312,close_distance_trash1234.jpg,metal scrap,no,yes,yes,0.229,4293.1
313,close_distance_trash1235.jpg,plastic bottle,yes,yes,yes,0.225,4293.1
314,close_distance_trash1235.jpg,trash,no,yes,yes,0.216,4293.1
315,close_distance_trash1235.jpg,can,no,no,no,0.223,4293.1
316,close_distance_trash1235.jpg,trash pile,no,yes,yes,0.224,4293.1
317,close_distance_trash1235.jpg,plastic wrapper,no,yes,yes,0.22,4293.1
318,close_distance_trash1235.jpg,glass,no,no,no,0.228,4293.1
319,close_distance_trash1235.jpg,plastic bag,no,no,no,0.225,4293.1
320,close_distance_trash1235.jpg,metal scrap,no,no,no,0.222,4293.1
321,close_distance_trash1236.jpg,plastic wrapper,yes,yes,yes,0.245,4293.1
322,close_distance_trash1236.jpg,trash pile,yes,yes,yes,0.217,4293.1
323,close_distance_trash1236.jpg,trash,no,yes,yes,0.235,4293.1
324,close_distance_trash1236.jpg,plastic bag,no,yes,yes,0.219,4293.1
325,close_distance_trash1236.jpg,plastic bottle,no,no,no,0.226,4293.1
326,close_distance_trash1236.jpg,can,no,no,No,0.218,4293.1
327,close_distance_trash1236.jpg,glass,no,no,no,0.226,4293.1
328,close_distance_trash1236.jpg,metal scrap,no,yes,yes,0.223,4293.1
329,close_distance_trash1237.jpg,plastic bottle,yes,yes,yes,0.229,4293.1
330,close_distance_trash1237.jpg,can,yes,yes,yes,0.22,4293.1
331,close_distance_trash1237.jpg,plastic wrapper,yes,yes,yes,0.226,4293.1
332,close_distance_trash1237.jpg,trash,yes,yes,yes,0.219,4293.1
333,close_distance_trash1237.jpg,trash pile,no,yes,yes,0.226,4293.1
334,close_distance_trash1237.jpg,plastic bag,no,no,no,0.218,4293.1
335,close_distance_trash1237.jpg,glass,no,no,no,0.264,4293.1
336,close_distance_trash1237.jpg,metal scrap,no,yes,yes,0.237,4293.1
337,close_distance_trash1239.jpg,trash pile,yes,yes,yes,0.201,4244.7
338,close_distance_trash1239.jpg,trash,no,yes,yes,0.206,4244.7
339,close_distance_trash1239.jpg,plastic bag,no,yes,yes,0.253,4244.7
340,close_distance_trash1239.jpg,plastic wrapper,no,yes,yes,0.2,4244.7
341,close_distance_trash1239.jpg,plastic bottle,no,yes,yes,0.202,4244.7
342,close_distance_trash1239.jpg,can,no,yes,yes,0.201,4244.7
343,close_distance_trash1239.jpg,glass,no,no,no,0.211,4244.7
344,close_distance_trash1239.jpg,metal scrap,no,yes,yes,0.205,4244.7
345,close_distance_trash1240.jpg,plastic wrapper,yes,yes,yes,0.231,4293.1
346,close_distance_trash1240.jpg,trash pile,yes,yes,yes,0.24,4293.1
347,close_distance_trash1240.jpg,trash,yes,yes,yes,0.226,4293.1
348,close_distance_trash1240.jpg,plastic bottle,no,no,no,0.224,4293.1
349,close_distance_trash1240.jpg,plastic bag,no,yes,yes,0.23,4293.1
350,close_distance_trash1240.jpg,can,no,yes,yes,0.22,4293.1
351,close_distance_trash1240.jpg,glass,no,no,no,0.222,4293.1
352,close_distance_trash1240.jpg,metal scrap,no,yes,yes,0.225,4293.1
353,close_distance_trash1241.jpg,plastic wrapper,yes,yes,yes,0.241,4293.1
354,close_distance_trash1241.jpg,trash,no,yes,yes,0.214,4293.1
355,close_distance_trash1241.jpg,plastic bag,no,yes,yes,0.256,4293.1
356,close_distance_trash1241.jpg,trash pile,no,yes,yes,0.23,4293.1
357,close_distance_trash1241.jpg,plastic bottle,no,no,no,0.221,4293.1
358,close_distance_trash1241.jpg,can,no,no,No,0.223,4293.1
359,close_distance_trash1241.jpg,glass,no,no,no,0.222,4293.1
360,close_distance_trash1241.jpg,metal scrap,no,yes,yes,0.215,4293.1
361,close_distance_trash1242.jpg,plastic wrapper,yes,yes,yes,0.23,4293.1
362,close_distance_trash1242.jpg,trash pile,yes,yes,yes,0.217,4293.1
363,close_distance_trash1242.jpg,trash,yes,yes,yes,0.229,4293.1
364,close_distance_trash1242.jpg,plastic bottle,no,no,no,0.223,4293.1
365,close_distance_trash1242.jpg,plastic bag,no,yes,yes,0.212,4293.1
366,close_distance_trash1242.jpg,can,no,no,No,0.226,4293.1
367,close_distance_trash1242.jpg,glass,no,no,no,0.228,4293.1
368,close_distance_trash1242.jpg,metal scrap,no,yes,yes,0.23,4293.1
369,close_distance_trash1244.jpg,plastic wrapper,yes,yes,yes,0.222,4293.1
370,close_distance_trash1244.jpg,trash pile,yes,yes,yes,0.226,4293.1
371,close_distance_trash1244.jpg,trash,no,yes,yes,0.228,4293.1
372,close_distance_trash1244.jpg,plastic bag,no,yes,yes,0.225,4293.1
373,close_distance_trash1244.jpg,plastic bottle,no,no,no,0.22,4293.1
374,close_distance_trash1244.jpg,can,no,no,no,0.22,4293.1
375,close_distance_trash1244.jpg,glass,no,no,no,0.226,4293.1
