question_id,image,cls,label,response,inference_s,vram_mb
131,close_distance_trash818.jpg,trash,no,no,0.189,4314.2
132,close_distance_trash202.jpg,trash,no,yes,0.159,4285.0
133,medium_distance_trash811.jpg,plastic,yes,no,0.168,4281.0
134,hn_cabo_torres_view_restinga_port_51.jpg,container,no,no,0.567,5253.8
135,hn_radisson_isla_corazon_anfi_8.jpg,container,no,no,0.64,5253.8
136,hn_cabo_torres_view_harbour_entrance_24.jpg,plastic,no,no,0.607,5249.7
137,medium_distance_trash635.jpg,plastic,yes,yes,0.168,4281.0
138,medium_distance_trash848.jpg,plastic,no,yes,0.18,4281.0
139,hn_scene_1006_58.jpg,container,no,no,0.567,5253.8
140,medium_distance_trash600.jpg,plastic,yes,yes,0.169,4281.0
141,close_distance_trash434.jpg,plastic,no,no,0.186,4312.3
142,hn_cabo_torres_view_harbour_entrance_19.jpg,plastic,no,no,0.585,5249.7
143,medium_distance_trash451.jpg,plastic,no,no,0.178,4281.0
144,medium_distance_trash762.jpg,plastic,no,yes,0.171,4281.0
145,medium_distance_trash491.jpg,polystyrene,yes,yes,0.171,4284.4
146,close_distance_trash1250.jpg,container,yes,yes,0.284,4677.3
147,hn_anfi_harbour_view_5.jpg,container,no,no,0.628,5253.8
148,far_distance_trash435.jpg,container,yes,yes,0.181,4284.4
149,close_distance_trash554.jpg,trash,no,no,0.166,4314.2
150,medium_distance_trash921.jpg,trash,yes,yes,4.918,14468.0
151,hn_radisson_isla_corazon_anfi_53.jpg,plastic,no,no,0.573,5249.7
152,close_distance_trash578.jpg,plastic,yes,yes,0.185,4312.3
153,far_distance_trash345.jpg,metal,yes,yes,0.163,4280.6
154,hn_anfi_isla_corazon_view_35.jpg,metal,no,no,0.567,5247.2
155,hn_anfi_isla_corazon_view_27.jpg,metal,no,no,0.598,5247.2
156,close_distance_trash238.jpg,container,yes,yes,0.2,4284.4
157,far_distance_trash420.jpg,trash,no,no,0.243,4285.0
158,medium_distance_trash151.jpg,plastic,yes,yes,0.167,4281.0
159,far_distance_trash31.jpg,metal,yes,no,0.157,4280.6
160,hn_scene_1006_65.jpg,plastic,no,no,0.583,5249.7
161,medium_distance_trash507.jpg,plastic,yes,yes,0.186,4281.0
162,hn_scene_1006_106.jpg,plastic,no,no,0.59,5249.7
163,far_distance_trash112.jpg,plastic,no,yes,0.228,4281.0
164,medium_distance_trash172.jpg,metal,yes,yes,0.158,4280.6
165,medium_distance_trash4.jpg,plastic,yes,yes,0.22,4281.0
166,hn_radisson_isla_corazon_anfi_64.jpg,metal,no,no,0.566,5247.2
167,far_distance_trash57.jpg,trash,yes,no,0.18,4285.0
168,close_distance_trash629.jpg,polystyrene,no,no,0.171,4313.3
169,far_distance_trash40.jpg,container,yes,yes,0.158,4284.4
170,hn_scene_1006_7.jpg,metal,no,no,0.575,5247.2
171,medium_distance_trash745.jpg,metal,yes,yes,0.178,4280.6
172,medium_distance_trash517.jpg,trash,yes,yes,0.165,4285.0
173,close_distance_trash765.jpg,plastic,yes,no,4.908,14442.3
174,medium_distance_trash509.jpg,container,yes,yes,0.194,4284.4
175,medium_distance_trash640.jpg,plastic,yes,yes,0.16,4281.0
176,hn_scene_1006_13.jpg,plastic,no,no,0.566,5249.7
177,medium_distance_trash914.jpg,plastic,yes,yes,4.904,14442.3
178,close_distance_trash1076.jpg,plastic,yes,yes,0.177,4312.3
179,hn_radisson_isla_corazon_anfi_76.jpg,metal,no,no,0.577,5247.2
180,far_distance_trash453.jpg,container,yes,yes,4.957,14456.3
181,hn_anfi_harbour_view_65.jpg,plastic,no,no,0.646,5249.7
182,medium_distance_trash922.jpg,metal,yes,yes,0.327,4646.3
183,hn_radisson_isla_corazon_anfi_97.jpg,container,no,no,0.604,5253.8
184,far_distance_trash300.jpg,metal,yes,yes,0.203,4280.6
185,hn_scene_1006_89.jpg,metal,no,no,0.58,5247.2
186,hn_anfi_isla_corazon_view_29.jpg,plastic,no,no,0.624,5249.7
187,close_distance_trash35.jpg,container,yes,yes,0.18,4284.4
188,medium_distance_trash467.jpg,plastic,no,no,0.181,4281.0
189,medium_distance_trash121.jpg,container,no,no,0.17,4284.4
190,medium_distance_trash964.jpg,container,yes,yes,0.164,4313.3
191,close_distance_trash1304.jpg,plastic,yes,yes,0.16,4281.0
192,medium_distance_trash890.jpg,trash,no,yes,0.163,4285.0
193,medium_distance_trash702.jpg,trash,no,yes,0.154,4285.0
194,medium_distance_trash78.jpg,plastic,yes,yes,0.186,4281.0
195,medium_distance_trash266.jpg,container,yes,yes,0.162,4284.4
196,hn_scene_1006_133.jpg,metal,no,no,0.578,5247.2
197,close_distance_trash87.jpg,plastic,no,no,0.185,4281.0
198,far_distance_trash423.jpg,plastic,yes,yes,0.168,4281.0
199,hn_cabo_torres_view_harbour_entrance_68.jpg,metal,no,no,0.566,5247.2
200,far_distance_trash359.jpg,plastic,no,yes,0.198,4281.0
201,medium_distance_trash170.jpg,plastic,no,no,0.188,4281.0
202,hn_anfi_harbour_view_158.jpg,container,no,no,0.577,5253.8
203,close_distance_trash1270.jpg,trash,no,yes,0.297,4679.3
204,medium_distance_trash197.jpg,metal,yes,yes,0.186,4256.8
205,medium_distance_trash596.jpg,container,yes,yes,0.179,4284.4
206,close_distance_trash857.jpg,container,yes,yes,0.164,4313.3
207,medium_distance_trash801.jpg,trash,no,no,0.165,4285.0
208,close_distance_trash1239.jpg,trash pile,yes,yes,0.316,4675.4
209,far_distance_trash72.jpg,metal,yes,yes,0.176,4280.6
210,medium_distance_trash447.jpg,metal,yes,yes,0.173,4280.6
211,medium_distance_trash105.jpg,plastic,no,no,0.165,4281.0
212,hn_cabo_torres_view_harbour_entrance_59.jpg,plastic,no,no,0.602,5249.7
213,medium_distance_trash927.jpg,metal,yes,yes,0.197,4312.0
214,hn_anfi_isla_corazon_view_84.jpg,container,no,no,0.565,5253.8
215,medium_distance_trash24.jpg,trash,yes,no,0.196,4285.0
216,close_distance_trash1275.jpg,plastic,yes,yes,0.292,4674.5
217,close_distance_trash921.jpg,metal,yes,yes,1.039,6226.7
218,medium_distance_trash970.jpg,metal,yes,yes,5.11,14438.1
219,medium_distance_trash489.jpg,container,yes,yes,0.184,4284.4
220,hn_radisson_isla_corazon_anfi_6.jpg,container,no,no,0.599,5253.8
221,hn_radisson_isla_corazon_anfi_20.jpg,metal,no,no,0.607,5247.2
222,medium_distance_trash158.jpg,plastic,yes,yes,0.206,4281.0
223,hn_anfi_harbour_view_120.jpg,plastic,no,no,0.576,5249.7
224,hn_cabo_torres_view_restinga_port_63.jpg,metal,no,no,0.579,5247.2
225,close_distance_trash1288.jpg,container,no,no,0.303,4677.3
226,far_distance_trash289.jpg,trash,yes,no,0.17,4285.0
227,medium_distance_trash235.jpg,plastic,yes,yes,0.176,4281.0
228,close_distance_trash203.jpg,metal,yes,yes,0.148,4280.6
229,medium_distance_trash196.jpg,plastic,yes,yes,0.172,4257.1
230,far_distance_trash371.jpg,container,no,yes,0.167,4284.4
231,medium_distance_trash1029.jpg,plastic,yes,yes,5.055,14443.0
232,medium_distance_trash741.jpg,container,yes,yes,0.215,4284.4
233,medium_distance_trash771.jpg,container,no,yes,0.175,4284.4
234,medium_distance_trash713.jpg,plastic,yes,yes,0.162,4281.0
235,hn_radisson_isla_corazon_anfi_111.jpg,container,no,no,0.573,5253.8
236,medium_distance_trash791.jpg,trash,no,yes,0.199,4285.0
237,medium_distance_trash950.jpg,trash,no,yes,5.082,14467.3
238,medium_distance_trash868.jpg,trash,yes,no,0.225,4285.0
239,medium_distance_trash758.jpg,metal,yes,yes,0.176,4280.6
240,medium_distance_trash700.jpg,trash,yes,no,0.167,4285.0
241,medium_distance_trash411.jpg,container,yes,yes,0.181,4284.4
242,far_distance_trash18.jpg,container,no,no,0.16,4284.4
243,hn_scene_1006_71.jpg,metal,no,no,0.613,5247.2
244,close_distance_trash921.jpg,trash,no,no,1.11,6238.7
245,close_distance_trash1262.jpg,metal,no,no,0.32,4673.6
246,far_distance_trash103.jpg,plastic,yes,yes,0.179,4281.0
247,medium_distance_trash708.jpg,trash,no,no,0.166,4285.0
248,far_distance_trash517.jpg,container,no,no,0.166,4284.4
249,hn_anfi_isla_corazon_view_43.jpg,plastic,no,no,0.583,5249.7
250,far_distance_trash24.jpg,trash,no,no,0.163,4285.0
251,close_distance_trash124.jpg,plastic,yes,no,0.163,4281.0
252,hn_radisson_isla_corazon_anfi_91.jpg,metal,no,no,0.58,5247.2
253,medium_distance_trash704.jpg,trash,no,yes,0.171,4285.0
254,medium_distance_trash53.jpg,container,yes,yes,0.162,4284.4
255,far_distance_trash446.jpg,container,no,no,4.916,14456.3
256,close_distance_trash261.jpg,trash pile,yes,yes,0.198,4263.8
257,medium_distance_trash865.jpg,container,yes,yes,0.175,4284.4
258,medium_distance_trash873.jpg,plastic,yes,yes,0.17,4281.0
259,medium_distance_trash1058.jpg,container,yes,yes,0.194,4436.7
260,hn_anfi_beach_vega_16.jpg,plastic,no,no,0.568,5249.7
261,far_distance_trash420.jpg,container,yes,yes,0.21,4284.4
262,medium_distance_trash267.jpg,trash pile,no,no,0.172,4282.5
263,medium_distance_trash462.jpg,trash,yes,yes,0.166,4285.0
264,medium_distance_trash611.jpg,polystyrene,no,no,0.167,4284.4
265,hn_radisson_isla_corazon_anfi_102.jpg,plastic,no,no,0.577,5249.7
266,far_distance_trash410.jpg,metal,no,no,0.174,4280.6
267,close_distance_trash1136.jpg,trash,no,no,0.177,4314.2
268,far_distance_trash277.jpg,metal,no,yes,0.166,4280.6
269,far_distance_trash245.jpg,metal,yes,yes,0.174,4280.6
270,close_distance_trash19.jpg,plastic,no,yes,0.159,4281.0
271,medium_distance_trash225.jpg,trash,no,no,0.191,4285.0
272,far_distance_trash348.jpg,plastic,yes,yes,0.153,4281.0
273,medium_distance_trash570.jpg,plastic,yes,yes,0.183,4281.0
274,medium_distance_trash836.jpg,trash,no,no,0.156,4285.0
275,medium_distance_trash761.jpg,plastic,yes,no,0.169,4281.0
276,medium_distance_trash1022.jpg,trash,yes,yes,4.941,14467.3
277,hn_anfi_isla_corazon_view_92.jpg,container,no,no,0.623,5253.8
278,hn_cabo_torres_view_harbour_entrance_66.jpg,container,no,no,0.66,5253.8
279,medium_distance_trash469.jpg,metal,no,no,0.229,4280.6
280,hn_cabo_torres_view_harbour_entrance_10.jpg,metal,no,no,0.594,5247.2
281,close_distance_trash237.jpg,plastic,yes,yes,0.192,4281.0
282,close_distance_trash418.jpg,trash,yes,yes,0.173,4314.2
283,close_distance_trash197.jpg,plastic,yes,yes,0.166,4281.0
284,medium_distance_trash1011.jpg,container,no,no,1.031,6234.5
285,far_distance_trash234.jpg,trash,no,no,0.194,4285.0
286,hn_anfi_isla_corazon_view_30.jpg,metal,no,no,0.568,5247.2
287,medium_distance_trash733.jpg,container,no,no,0.203,4284.4
288,close_distance_trash176.jpg,metal,yes,yes,0.188,4280.6
289,close_distance_trash238.jpg,metal,no,no,0.19,4280.6
290,close_distance_trash41.jpg,trash,yes,no,0.192,4285.0
291,far_distance_trash320.jpg,container,yes,yes,0.204,4284.4
292,hn_cabo_torres_view_restinga_port_32.jpg,plastic,no,no,0.595,5249.7
293,close_distance_trash1271.jpg,plastic,yes,yes,0.317,4674.5
294,medium_distance_trash120.jpg,trash,no,no,0.209,4285.0
295,far_distance_trash277.jpg,plastic,no,no,0.171,4281.0
296,hn_cabo_torres_view_harbour_entrance_78.jpg,plastic,no,no,0.556,5249.7
297,close_distance_trash242.jpg,container,yes,yes,0.196,4284.4
298,close_distance_trash59.jpg,plastic,yes,yes,0.168,4281.0
299,medium_distance_trash822.jpg,trash,yes,yes,0.169,4285.0
300,hn_scene_1006_130.jpg,metal,no,no,0.598,5247.2
301,close_distance_trash872.jpg,metal,no,no,0.246,4499.9
302,medium_distance_trash604.jpg,container,yes,yes,0.173,4284.4
303,close_distance_trash94.jpg,container,yes,yes,0.168,4284.4
304,close_distance_trash72.jpg,trash,no,no,0.167,4285.0
305,medium_distance_trash34.jpg,container,yes,yes,0.162,4284.4
306,hn_anfi_isla_corazon_view_14.jpg,metal,no,no,0.587,5247.2
307,close_distance_trash1122.jpg,plastic,yes,no,1.094,6228.2
308,far_distance_trash328.jpg,trash,yes,yes,0.2,4285.0
309,medium_distance_trash100.jpg,plastic,yes,yes,0.171,4281.0
310,close_distance_trash1260.jpg,plastic,yes,yes,0.283,4674.5
311,far_distance_trash256.jpg,trash,no,no,0.171,4285.0
312,medium_distance_trash148.jpg,trash,no,yes,0.173,4285.0
313,medium_distance_trash709.jpg,trash,yes,no,0.165,4285.0
314,close_distance_trash225.jpg,plastic,yes,yes,0.164,4281.0
315,medium_distance_trash543.jpg,trash,no,no,0.185,4285.0
316,hn_radisson_isla_corazon_anfi_50.jpg,metal,no,no,0.57,5247.2
317,hn_anfi_beach_vega_32.jpg,metal,no,no,0.588,5247.2
318,far_distance_trash387.jpg,container,no,yes,0.186,4284.4
319,far_distance_trash431.jpg,plastic,no,no,0.189,4281.0
320,far_distance_trash410.jpg,plastic,yes,no,0.164,4281.0
321,close_distance_trash885.jpg,plastic,yes,yes,5.065,14443.0
322,hn_anfi_beach_vega_37.jpg,plastic,no,no,0.63,5249.7
323,medium_distance_trash1055.jpg,metal,yes,yes,0.273,4433.2
324,close_distance_trash225.jpg,container,yes,yes,0.168,4284.4
325,close_distance_trash1232.jpg,plastic,yes,yes,0.251,4433.8
326,medium_distance_trash771.jpg,trash,yes,no,0.166,4285.0
327,medium_distance_trash182.jpg,trash,no,no,0.221,4285.0
328,hn_radisson_isla_corazon_anfi_131.jpg,metal,no,no,0.556,5247.2
329,medium_distance_trash512.jpg,trash pile,no,no,0.165,4282.5
330,far_distance_trash22.jpg,trash,yes,no,0.183,4285.0
331,hn_anfi_harbour_view_49.jpg,container,no,no,0.591,5253.8
332,medium_distance_trash602.jpg,container,no,no,0.193,4284.4
333,medium_distance_trash554.jpg,trash,no,no,0.165,4285.0
334,hn_anfi_harbour_view_93.jpg,container,no,no,0.61,5253.8
335,far_distance_trash394.jpg,container,yes,no,0.191,4284.4
336,far_distance_trash332.jpg,container,yes,yes,0.199,4284.4
337,medium_distance_trash733.jpg,trash,yes,no,0.162,4285.0
338,medium_distance_trash791.jpg,polystyrene,yes,yes,0.16,4284.4
339,far_distance_trash433.jpg,trash,yes,no,0.155,4285.0
340,far_distance_trash292.jpg,metal,yes,yes,0.166,4280.6
341,medium_distance_trash741.jpg,trash,no,no,0.174,4285.0
342,close_distance_trash265.jpg,metal,yes,yes,7.791,19986.3
343,hn_scene_1006_62.jpg,metal,no,no,0.619,5247.2
344,close_distance_trash256.jpg,container,yes,yes,0.245,4259.1
345,hn_anfi_isla_corazon_view_93.jpg,plastic,no,no,0.615,5249.7
346,hn_anfi_harbour_view_13.jpg,metal,no,no,0.621,5247.2
347,medium_distance_trash939.jpg,container,yes,yes,5.053,14456.3
348,medium_distance_trash987.jpg,plastic,yes,yes,5.001,14443.0
349,far_distance_trash263.jpg,trash,no,no,0.265,4285.0
350,hn_radisson_isla_corazon_anfi_108.jpg,container,no,no,0.652,5253.8
351,far_distance_trash44.jpg,trash,yes,yes,0.217,4285.0
352,close_distance_trash111.jpg,trash,yes,no,0.202,4259.7
353,close_distance_trash1256.jpg,plastic,yes,yes,0.309,4674.5
354,medium_distance_trash55.jpg,container,yes,yes,0.171,4284.4
355,far_distance_trash457.jpg,metal,yes,yes,4.932,14437.7
356,hn_cabo_torres_view_restinga_port_13.jpg,metal,no,no,0.616,5247.2
357,close_distance_trash1228.jpg,plastic,no,yes,0.587,5139.4
358,close_distance_trash1305.jpg,trash pile,yes,yes,0.198,4282.5
359,close_distance_trash12.jpg,container,yes,yes,0.26,4414.6
360,medium_distance_trash610.jpg,container,yes,no,0.223,4284.4
361,medium_distance_trash879.jpg,plastic,yes,yes,0.202,4281.0
362,hn_cabo_torres_view_restinga_port_5.jpg,metal,no,no,0.626,5247.2
363,far_distance_trash416.jpg,trash,no,no,0.223,4285.0
364,hn_radisson_isla_corazon_anfi_124.jpg,container,no,no,0.612,5253.8
365,hn_anfi_harbour_view_93.jpg,metal,no,no,0.636,5247.2
366,medium_distance_trash496.jpg,container,yes,yes,0.215,4284.4
367,medium_distance_trash949.jpg,trash,no,yes,1.078,6238.7
368,hn_anfi_harbour_view_117.jpg,plastic,no,no,0.657,5249.7
369,hn_anfi_harbour_view_65.jpg,metal,no,no,0.652,5247.2
370,hn_anfi_isla_corazon_view_85.jpg,plastic,no,no,0.623,5249.7
371,medium_distance_trash614.jpg,container,yes,yes,0.225,4284.4
372,far_distance_trash92.jpg,trash,yes,no,0.164,4285.0
373,medium_distance_trash510.jpg,trash,yes,no,0.168,4285.0
374,far_distance_trash436.jpg,container,yes,yes,0.171,4284.4
375,close_distance_trash1236.jpg,plastic,yes,yes,0.272,4433.8
376,hn_anfi_isla_corazon_view_90.jpg,plastic,no,no,0.577,5249.7
377,close_distance_trash213.jpg,plastic,yes,yes,0.178,4281.0
378,medium_distance_trash1058.jpg,plastic,yes,no,0.204,4433.8
379,medium_distance_trash696.jpg,plastic,no,yes,0.172,4281.0
380,hn_anfi_harbour_view_176.jpg,container,no,no,0.565,5253.8
381,close_distance_trash1273.jpg,trash,yes,yes,0.302,4679.3
382,far_distance_trash346.jpg,container,yes,yes,0.198,4284.4
383,medium_distance_trash159.jpg,trash,yes,no,0.167,4285.0
384,hn_cabo_torres_view_harbour_entrance_4.jpg,container,no,no,0.572,5253.8
385,close_distance_trash685.jpg,trash,no,yes,0.193,4314.2
386,close_distance_trash201.jpg,plastic,yes,yes,0.173,4281.0
387,hn_anfi_harbour_view_64.jpg,plastic,no,no,0.578,5249.7
388,medium_distance_trash629.jpg,trash,no,no,0.197,4285.0
389,close_distance_trash366.jpg,trash,no,no,0.212,4340.5
390,medium_distance_trash449.jpg,container,no,no,0.173,4284.4
391,close_distance_trash193.jpg,plastic,yes,yes,0.173,4281.0
392,hn_anfi_harbour_view_46.jpg,metal,no,no,0.571,5247.2
393,medium_distance_trash47.jpg,container,yes,yes,0.203,4284.4
394,far_distance_trash427.jpg,container,yes,no,0.18,4284.4
395,hn_cabo_torres_view_restinga_port_7.jpg,plastic,no,no,0.583,5249.7
396,medium_distance_trash434.jpg,trash,no,no,0.224,4285.0
397,close_distance_trash254.jpg,plastic,no,yes,0.19,4281.0
398,close_distance_trash266.jpg,container,no,yes,0.561,5144.6
399,close_distance_trash1236.jpg,metal,no,no,0.233,4433.2
400,medium_distance_trash39.jpg,trash,no,yes,0.235,4285.0
401,far_distance_trash466.jpg,metal,yes,no,0.662,5384.2
402,medium_distance_trash799.jpg,container,yes,yes,0.185,4284.4
403,medium_distance_trash490.jpg,container,yes,yes,0.197,4284.4
